K,n_per_facility,sigma,heterogeneity,is_universal,overlap,obs_overlap,r2_lofo,p_naive,p_strat,thr_says_universal,perm_says_universal,strat_says_universal,thr_correct,perm_correct,strat_correct
8,57,0.5131633902866215,1.1695095436401561,False,0.669599649957451,0.6418844727691332,-0.5167445282183689,0.01,0.01,False,False,False,True,True,True
6,60,0.11709652994043072,1.721204694354556,False,0.17573150093181922,0.14157217711296036,-1.667947927392845,0.01,0.01,False,False,False,True,True,True
11,77,0.069493181210172,0.9906572030628231,False,0.6103836340394325,0.579759962038268,-0.1335904107583512,0.01,0.01,False,False,False,True,True,True
11,46,0.06213334911078304,1.1516559948116218,False,0.9430794246339476,0.9230523781426304,-0.13368434659765116,0.01,0.01,False,False,False,True,True,True
9,69,0.48169914070405456,1.8192130580895827,False,0.6247114168313455,0.6027573198500334,-0.17248459145493733,0.01,0.01,False,False,False,True,True,True
7,37,0.4843647357265207,1.2354026862191934,True,0.7464745327866086,0.725008236607057,0.7253695091636562,1.0,0.99,True,True,True,True,True,True
4,38,0.30516172834768535,0.7850356870002546,True,0.1405426797893191,0.10178559625807519,0.890693083894221,0.01,0.01,True,False,False,True,False,False
4,29,0.19348399036556585,1.1632742471143382,False,0.904651836770468,0.8654234352731226,-0.6767647069998994,0.01,0.01,False,False,False,True,True,True
3,34,0.05636358619096136,1.9203091511091739,False,0.1640019659326475,0.12701033628208205,-5.509564424724319,0.01,0.01,False,False,False,True,True,True
3,20,0.4294166515675512,1.089941863667876,False,0.9847958927783894,0.8692472202401139,-0.9149992375747422,0.01,0.01,False,False,False,True,True,True
8,70,0.09225119344484958,1.2140285611382375,False,0.8844954019852532,0.8629941846281481,-0.3113176186537967,0.01,0.01,False,False,False,True,True,True
5,61,0.3929418994903198,0.3046558952497131,False,0.26338654816225626,0.21591138497889034,0.4024941247196038,0.01,0.01,True,False,False,False,True,True
5,36,0.5727723771733985,1.1533830872171753,False,0.05078257403564612,0.04099318684494784,-2.7712420156890536,0.01,0.01,False,False,False,True,True,True
8,54,0.5701019877122161,0.3213031340536396,False,0.815368728276244,0.7976081385858,0.3533417477982823,0.01,0.01,True,False,False,False,True,True
6,40,0.3056535667401589,0.4589791288732312,False,0.04529412571474967,0.03447848325532988,0.47768644046588915,0.01,0.01,True,False,False,False,True,True
9,18,0.4017174549406678,1.6851129153627296,False,0.29535248721774165,0.22260773439456016,-0.5500194385730612,0.01,0.01,False,False,False,True,True,True
10,22,0.3569818159708288,1.171327136167402,True,0.14449477339564787,0.10011986862909139,0.872966715742646,0.01,0.14,True,False,True,True,False,True
7,29,0.363360290865759,0.5170327488680557,False,0.510515797081719,0.46230312002868323,0.021184850185593906,0.01,0.01,True,False,False,False,True,True
5,41,0.25103984868831114,0.9284084701340389,True,0.11090072797007766,0.08940324511027228,0.9236598912687154,0.14,0.36,True,True,True,True,True,True
12,54,0.14025802617879846,1.0410341761241182,True,0.0315039109021934,0.02469785634062745,0.980220610062375,0.91,0.74,True,True,True,True,True,True
9,60,0.2743254417923979,1.0596051229323558,True,0.23902281823906069,0.18893774011949543,0.9223530299696223,0.53,0.69,True,True,True,True,True,True
8,47,0.08135485297212153,1.3090915703789152,True,0.9256371605712386,0.8985476400151855,0.9931958220227549,0.85,0.79,True,True,True,True,True,True
12,67,0.44146167249002993,0.5837726066222111,False,0.9508266720157085,0.9242835509855477,0.04762341707934237,0.01,0.01,True,False,False,False,True,True
3,60,0.5322588544547692,0.37057963030676955,True,0.18496341506601954,0.16284591806533388,0.7330659297704973,0.57,0.53,True,True,True,True,True,True
8,71,0.49099166133038624,1.2520182037523107,False,0.8414601460332157,0.8352277517868981,-0.2639289694603004,0.01,0.01,False,False,False,True,True,True
7,33,0.347300706683302,1.2288883917946345,False,0.1484467119620888,0.1103688740830434,-0.9652969543209053,0.01,0.01,False,False,False,True,True,True
7,78,0.24921027487630804,0.4215854398110896,True,0.969814666740984,0.955044849400136,0.9294654195155414,0.11,0.15,True,True,True,True,True,True
12,31,0.2739256823089407,1.9220753979134313,True,0.7903500139859656,0.7479712584332813,0.9046125473953688,0.34,0.48,True,True,True,True,True,True
8,45,0.2714366021094945,1.08932369858009,False,0.43543184877616903,0.3746084316295754,-0.05386940645242522,0.01,0.01,False,False,False,True,True,True
3,14,0.488605687907386,1.709275988781545,False,0.1258994541474776,0.05368746772941648,0.5721171405521615,0.01,0.01,True,False,False,False,True,True
6,44,0.36017344912408117,0.7782979289865983,True,0.47088606200303884,0.41108527924582056,0.8406684973258495,0.04,0.05,True,False,False,True,False,False
5,27,0.42321068954303404,0.9239260262301066,True,0.10336095907809584,0.07762504394603237,0.8040377668180201,0.54,0.6,True,True,True,True,True,True
10,27,0.5706707250326183,1.8739397597201812,False,0.24128859174224881,0.18752573906659367,-0.5630214821344126,0.01,0.01,False,False,False,True,True,True
12,53,0.21546304073870243,0.5243032871325515,False,0.39996503493452795,0.3357432154110982,-0.13925940335381637,0.01,0.01,False,False,False,True,True,True
3,56,0.29027113993820713,0.6352143725025886,True,0.48836191612563107,0.501348941005174,0.896384573051838,0.09,0.11,True,True,True,True,True,True
12,64,0.4889835549353261,1.3284951900501478,True,0.2749675651007786,0.22436752452475783,0.7620503716307899,0.91,0.93,True,True,True,True,True,True
12,16,0.44781335628761054,1.1338413865504346,True,0.9137226269802609,0.828358008347132,0.7823818340768237,0.93,0.91,True,True,True,True,True,True
7,31,0.2511895442907105,0.3470465121827224,False,0.5961815527699786,0.5755381581503625,0.18705130996803998,0.01,0.01,True,False,False,False,True,True
6,41,0.3511992785482243,1.2301292553287728,False,0.32082594886933247,0.27207373108193317,-1.1745779374716152,0.01,0.01,False,False,False,True,True,True
10,73,0.5655597631194761,0.5802689143634018,True,0.1623369524125574,0.125822147990057,0.7295395966082004,1.0,0.88,True,True,True,True,True,True
9,21,0.43208790639125433,1.8561993192467807,True,0.41229946662304084,0.3211901098415946,0.7086429279102656,0.04,0.05,True,False,False,True,False,False
12,22,0.24440679773459445,1.9266731978573526,False,0.9827959747103546,0.9152485238937071,-0.14715683957230086,0.01,0.01,False,False,False,True,True,True
3,27,0.4896711721948958,1.447989193072821,False,0.6010522948475661,0.603638294782536,-1.3033741186971604,0.01,0.01,False,False,False,True,True,True
7,68,0.441551899663035,1.9907787406688437,True,0.3792992174553327,0.32530971857152524,0.7987277593332527,0.84,0.79,True,True,True,True,True,True
8,27,0.13116017148810172,0.6870734108516365,True,0.8042230128281855,0.7732807041490192,0.9815351069806719,0.38,0.44,True,True,True,True,True,True
10,17,0.4201393822130405,1.8376030681937092,False,0.6569259167478227,0.5837685622155359,-0.03242615013972827,0.01,0.01,False,False,False,True,True,True
3,25,0.05747745502052603,1.786200631474087,False,0.967931959509674,0.9220647496940798,-1.2583733010021554,0.01,0.01,False,False,False,True,True,True
3,72,0.17081037740536142,1.4362836099296625,True,0.25364703866160854,0.221805372559585,0.9559895120443801,0.01,0.03,True,False,False,True,False,False
3,18,0.3682673278445905,0.6467236915173149,True,0.3816280172504577,0.24206783235632243,0.8551860517366112,0.5,0.57,True,True,True,True,True,True
9,40,0.3801736666542596,0.7639357857301643,True,0.08891399507489206,0.06472172342048445,0.8641409015872142,0.95,0.79,True,True,True,True,True,True
7,40,0.42531182889053365,0.3318486489763225,True,0.045856337796470026,0.03686133126270699,0.8366979932273504,0.63,0.2,True,True,True,True,True,True
7,52,0.4750235800035667,0.47486384974591167,False,0.7915058117331455,0.7659834409284079,-0.16195494196230165,0.01,0.01,False,False,False,True,True,True
5,21,0.18232312280217255,1.6599581234599001,True,0.9288901432674862,0.8459472791059319,0.9743180728637822,0.21,0.21,True,True,True,True,True,True
3,78,0.39265285151798474,1.7680858989769916,True,0.8025283295047505,0.8180583432348575,0.8211907578540184,0.02,0.02,True,False,False,True,False,False
6,44,0.27852847807607484,0.8053528393430898,False,0.5561148503853726,0.5273741279968507,-0.40243524156571975,0.01,0.01,False,False,False,True,True,True
3,57,0.32620999230962944,0.7205320610292769,False,0.8129608069370471,0.821578548666702,0.032770904129652445,0.01,0.01,True,False,False,False,True,True
9,57,0.4379183391715438,1.6538086920054822,True,0.007931450827719733,0.0045628533415783806,0.8367724132304868,0.84,0.7,True,True,True,True,True,True
12,35,0.33635589414148775,0.34954089357387025,True,0.0034113054760629424,0.0008154967920699403,0.9016481753884767,0.14,0.05,True,True,False,True,True,False
6,31,0.5339275512409534,0.3093207222022101,True,0.9871344606215758,0.9280827807177439,0.7464752907316055,0.95,1.0,True,True,True,True,True,True
3,58,0.5776113130826777,1.971547954103624,True,0.8908517405546533,0.8714308640107263,0.6919805463859696,0.16,0.14,True,True,True,True,True,True
11,33,0.2113495136383325,0.622565492428716,True,0.9862478256037287,0.9379920940057364,0.9538357589680717,0.97,0.96,True,True,True,True,True,True
9,36,0.4787546216419998,1.0081065754933367,False,0.9740662832389666,0.9591754222105551,-0.28733472216647526,0.01,0.01,False,False,False,True,True,True
8,65,0.32500616473640687,1.2891638087476176,False,0.6560981021566324,0.6377539734672879,-0.2629728045302602,0.01,0.01,False,False,False,True,True,True
7,27,0.5113979697192551,1.4303024681830139,True,0.3472676189968258,0.2917821466632889,0.7703162105363617,0.32,0.44,True,True,True,True,True,True
9,23,0.51182200639845,1.024438737964467,True,0.6393915279602899,0.5998101702281389,0.7144316774279797,0.38,0.42,True,True,True,True,True,True
4,26,0.2513982745606204,0.7210595507129728,True,0.2400695597000877,0.17193063289373609,0.8961006647674856,0.97,0.96,True,True,True,True,True,True
5,18,0.46134781810777215,0.7734433904412137,True,0.042456218396116574,0.019825133596627416,0.7895051874280308,0.13,0.29,True,True,True,True,True,True
8,33,0.22078599297333446,1.8436012967031803,False,0.8857060423036149,0.84234181769651,-0.2008757432061956,0.01,0.01,False,False,False,True,True,True
9,25,0.39367882295085826,1.2083254275628343,False,0.9956850123840142,0.9331074935741316,-0.2484158522996467,0.01,0.01,False,False,False,True,True,True
11,72,0.18859448066188528,1.9674002814081881,True,0.19262438658103498,0.14835783754309018,0.9617980784009031,0.65,0.64,True,True,True,True,True,True
7,61,0.1203525542835428,1.1780993329296772,False,0.6658402671476805,0.6408482754423722,-0.3339883829596131,0.01,0.01,False,False,False,True,True,True
7,11,0.2874181042360233,0.38642845021027794,True,0.7391935892841767,0.6291879066829578,0.902321988695059,0.34,0.36,True,True,True,True,True,True
4,18,0.41614505961341847,1.1425104057246516,False,0.8453311719370478,0.8172016644969591,-0.6162791272515988,0.01,0.01,False,False,False,True,True,True
12,24,0.3900207231890672,1.8464903931699814,False,0.6471105795532529,0.594460660291477,-0.2259712770119373,0.01,0.01,False,False,False,True,True,True
12,67,0.26372512972640766,0.32265651674512463,True,0.8577484126991435,0.8406572991081501,0.9179115755724534,0.3,0.27,True,True,True,True,True,True
6,77,0.5868776504334133,1.257515603842452,False,0.2355022706391502,0.19356037746645333,-0.3200394040956194,0.01,0.01,False,False,False,True,True,True
11,76,0.5203615487665146,1.6355705273953702,True,0.8296664782419039,0.8220690247324798,0.7389504641851228,0.42,0.47,True,True,True,True,True,True
5,15,0.3012517887582079,1.4468850560919997,False,0.6032615183477578,0.5596036752597475,-0.23520416757969254,0.01,0.01,False,False,False,True,True,True
10,12,0.13304548067782757,1.9147149264285257,False,0.16344290322692523,0.09473535304208743,-0.5416097540832028,0.01,0.01,False,False,False,True,True,True
4,66,0.3653831391024634,0.4190059710943003,True,0.5760785483045057,0.5649347819100343,0.85428546638453,0.85,0.82,True,True,True,True,True,True
7,67,0.348586651224306,1.9497443282882136,False,0.3071227180328818,0.2561775363056058,-0.6717151718432599,0.01,0.01,False,False,False,True,True,True
9,49,0.5380868623387489,0.5571395415100566,False,0.4006517565414133,0.33767705530445996,0.10803097241137993,0.01,0.01,True,False,False,False,True,True
8,50,0.5776989069182388,1.3831734898671633,False,0.4250038005869188,0.36388179187869524,-0.5414713184889273,0.01,0.01,False,False,False,True,True,True
3,62,0.1748229789031078,1.3534441396475325,True,0.8322798600089808,0.8516699570523801,0.9452211650896699,0.31,0.28,True,True,True,True,True,True
7,78,0.11113914949236758,0.6801041710927984,True,0.04686833005216706,0.038507989869741,0.9878562327446527,0.6,0.46,True,True,True,True,True,True
10,21,0.2394218525424977,1.5405193939387343,True,0.06195255075345707,0.04503198784743123,0.9377239372260459,0.02,0.08,True,False,True,True,False,True
4,19,0.4461982914845557,1.086616707598492,True,0.024174492671109937,0.013966504091308332,0.8270110340883419,0.01,0.64,True,False,True,True,False,True
5,33,0.4352872260938146,1.910511604740872,False,0.34395089814998914,0.28944142346997775,-1.3732262548659167,0.01,0.01,False,False,False,True,True,True
11,75,0.5461142847567317,1.9703144652575155,False,0.5570420312976305,0.5184045014682351,-0.18913800744221643,0.01,0.01,False,False,False,True,True,True
12,30,0.13862094065578767,1.009645423259836,False,0.14423954638266534,0.10482906620961575,-0.08097163342762559,0.01,0.01,False,False,False,True,True,True
4,51,0.21868223242557544,1.3043384370728774,False,0.2667640763279012,0.21953840510458414,-1.36582031034151,0.01,0.01,False,False,False,True,True,True
11,58,0.15187176659984225,1.8606749900517483,False,0.7897874084012689,0.7738514718831392,-0.2027080397692096,0.01,0.01,False,False,False,True,True,True
6,75,0.19728304857945606,1.6067371446691476,False,0.9662927494109477,0.9408474102742699,-0.4458782441143265,0.01,0.01,False,False,False,True,True,True
8,28,0.48739351098065337,1.5318801520307763,True,0.13747397209430712,0.09537206465996466,0.7928837867097552,0.93,0.76,True,True,True,True,True,True
5,15,0.5145440833706678,1.5681904228413932,True,0.25828096953381585,0.1843880086662028,0.7510059986825267,0.47,0.35,True,True,True,True,True,True
6,50,0.08475295599421487,0.49125885151941073,True,0.39009021430446567,0.3282156814604717,0.9916811373861847,0.42,0.63,True,True,True,True,True,True
12,49,0.4236475251876269,0.9555739640015177,True,0.9842218255083358,0.9688584173639334,0.8403786640036661,0.01,0.02,True,False,False,True,False,False
12,63,0.3032947328530836,0.5889668884460212,False,0.04833360769395767,0.03660060925466474,-0.2843839108527393,0.01,0.01,False,False,False,True,True,True
10,46,0.06193830513258862,1.327180583080006,False,0.7488474415407114,0.7248991799456438,-0.16180408861773699,0.01,0.01,False,False,False,True,True,True
5,41,0.3196645251983624,1.3814996222561347,True,0.9117050032260182,0.8535418424242565,0.8829628599602092,0.33,0.24,True,True,True,True,True,True
12,73,0.48235541412637845,0.98610621695323,True,0.26959371508780816,0.21872348098433006,0.7846338408895539,0.57,0.59,True,True,True,True,True,True
12,39,0.28075543072336706,1.0808826716535633,True,0.3055388862205458,0.24488428248598876,0.9173993225798465,0.64,0.59,True,True,True,True,True,True
3,69,0.5710391133956101,0.4945233692863179,True,0.9899387755938489,0.9810570227232117,0.8156711592619117,0.18,0.21,True,True,True,True,True,True
5,36,0.43244091922352534,1.4874289702265646,True,0.8222071104817456,0.830132286554368,0.8075701859517435,0.57,0.47,True,True,True,True,True,True
6,51,0.52949429966949,1.516142790525459,False,0.1362238713023487,0.10324145388579686,-0.9222459947310202,0.01,0.01,False,False,False,True,True,True
5,32,0.21278913319352044,1.9592434505454186,True,0.39377645256237825,0.3608674210014714,0.9432924335824501,0.79,0.61,True,True,True,True,True,True
4,75,0.49675716307077483,1.1434494226105831,True,0.6128580903013409,0.619136610985223,0.7646894072439168,0.65,0.64,True,True,True,True,True,True
7,21,0.12758801377134993,1.836189109952648,True,0.42540010296523045,0.34566496214847053,0.9804869084066,0.34,0.34,True,True,True,True,True,True
8,31,0.05736976746461256,1.7101103858014246,False,0.3800349476253584,0.3083289061445142,-0.36161381561559836,0.01,0.01,False,False,False,True,True,True
9,46,0.2045354541621629,1.6429732145072993,True,0.9177022110420621,0.9036454328190189,0.9614122812234455,0.93,0.93,True,True,True,True,True,True
11,32,0.22241504178354143,0.9574294650124071,True,0.9199654362609833,0.868482145254766,0.9436000489149928,0.2,0.37,True,True,True,True,True,True
12,75,0.2505112065887643,1.1531219185616994,False,0.5841799920180004,0.553194417004569,-0.244856650593978,0.01,0.01,False,False,False,True,True,True
3,69,0.32720885450122716,1.4083109196435215,True,0.4276815272242114,0.4163553998358866,0.8646030178075937,0.19,0.28,True,True,True,True,True,True
3,15,0.13046690689132973,1.0690528771942804,True,0.4033961819069465,0.37616685699773694,0.9706625347353232,0.91,0.85,True,True,True,True,True,True
11,49,0.4766887332072391,1.5552562549422315,False,0.22970095885042274,0.17668790317635108,-0.33424885835282514,0.01,0.01,False,False,False,True,True,True
11,15,0.3854499889829191,1.256006422920321,True,0.6882174756780463,0.6171468926924664,0.8282449812557462,0.05,0.09,True,False,True,True,False,True
8,13,0.5117439986486207,0.8316177009672325,True,0.37835994707078835,0.29865353090952335,0.7392541532571042,0.78,0.72,True,True,True,True,True,True
7,57,0.38213616774147136,1.124067643474034,True,0.683278539788356,0.6572646860160748,0.8775575619642282,0.44,0.38,True,True,True,True,True,True
5,50,0.1944118837008656,1.600167223953952,False,0.811314358409016,0.8112433375858881,-0.5374186641677265,0.01,0.01,False,False,False,True,True,True
6,13,0.32030079604327727,1.7426127526438513,True,0.8956099831788558,0.8303374146814364,0.9188106176970251,0.47,0.49,True,True,True,True,True,True
4,49,0.19118741390061517,0.5138276517126912,False,0.27013796434167203,0.22944634955770274,-2.253967303073815,0.01,0.01,False,False,False,True,True,True
12,57,0.30781242067927417,1.0383154088277091,True,0.8407630164433713,0.8252731384565362,0.8892747434960867,0.09,0.07,True,True,True,True,True,True
3,17,0.1361149462992719,1.42719745350893,False,0.5258114785916883,0.5368252249083915,-0.4349557678947411,0.01,0.01,False,False,False,True,True,True
11,25,0.19556312622738042,1.1473963456653926,False,0.43385550261070915,0.35266666869612534,-0.23433357412318045,0.01,0.01,False,False,False,True,True,True
10,39,0.15725945462365037,1.2674508953880999,True,0.12869893021317957,0.08913754171134328,0.9756088744358794,0.01,0.08,True,False,True,True,False,True
3,73,0.5136751750158713,1.5241582263655737,True,0.7929624823228681,0.8049099467073829,0.7281503739911763,1.0,1.0,True,True,True,True,True,True
11,59,0.1264985221875007,1.2119170281452707,True,0.7888600916748193,0.766458978650054,0.9785462576691841,0.3,0.47,True,True,True,True,True,True
6,34,0.4025535070476187,1.4085987447704007,False,0.5880366992568792,0.5469746492967443,-0.5421630441857954,0.01,0.01,False,False,False,True,True,True
4,79,0.45254688514280134,1.800023470166765,True,0.5701878707943983,0.5585811455670563,0.7550739679862994,0.71,0.87,True,True,True,True,True,True
7,52,0.411818874688326,0.47325107345783657,True,0.2828149531097707,0.23087433973993665,0.7952135018036057,0.17,0.18,True,True,True,True,True,True
6,41,0.05321058131044941,0.779459596733276,False,0.2539286882726137,0.20588931571784308,-0.2505593203984413,0.01,0.01,False,False,False,True,True,True
9,44,0.17373552817913818,1.537271957332572,False,0.44459620469005834,0.38289850646681123,-0.5151340152383042,0.01,0.01,False,False,False,True,True,True
7,32,0.5919257419674193,1.3098697398135353,True,0.3456458995048105,0.27502030672642275,0.6654241715255098,0.05,0.14,True,False,True,True,False,True
8,41,0.3384181922485567,1.4602444985298537,True,0.952319683532175,0.9402285443788799,0.8916389369722268,0.49,0.47,True,True,True,True,True,True
4,68,0.5332514065185471,0.7136521807761171,False,0.38335048737606847,0.35695764320244305,-1.1496640272615908,0.01,0.01,False,False,False,True,True,True
5,74,0.1971449172308582,1.9507780313871015,True,0.8795788054828826,0.886287448228322,0.9551734989333133,0.94,0.94,True,True,True,True,True,True
4,30,0.2706370377683029,1.4021864173813487,True,0.8115835340157045,0.751898731490111,0.8706723496312843,0.14,0.15,True,True,True,True,True,True
6,19,0.09317108532687583,1.8639500568346128,False,0.32797268056955564,0.23823210748761584,-0.822336171106762,0.01,0.01,False,False,False,True,True,True
5,69,0.1004497987059925,0.34526820168557415,False,0.15078637941265605,0.12144601922421464,-0.09252207764249198,0.01,0.01,False,False,False,True,True,True
8,11,0.18208423126867967,0.7935966255108563,True,0.46126990815666535,0.33727742210818284,0.9543365759538165,0.18,0.35,True,True,True,True,True,True
4,25,0.2085018229937512,0.716436262678229,False,0.9523766739522742,0.9008847938101395,-0.8732942487382163,0.01,0.01,False,False,False,True,True,True
6,33,0.18041125094707633,1.8791282282542303,True,0.8161719207976037,0.7992071925713801,0.9624265620660934,0.79,0.73,True,True,True,True,True,True
11,61,0.0631311501966943,0.8923804900070718,False,0.6610175036366983,0.6297049577168883,-0.30947490995569193,0.01,0.01,False,False,False,True,True,True
9,78,0.152237593047564,1.1339545508759348,True,0.6128459613147261,0.5882859637601149,0.9697422438688893,0.06,0.14,True,True,True,True,True,True
7,44,0.30339293065130896,1.049052012019082,True,0.5097376659281664,0.48301832434076575,0.8767789602192306,0.74,0.86,True,True,True,True,True,True
11,39,0.4482401355731615,0.5285335677109904,False,0.8991069134422933,0.8842274465829587,-0.06822446899593171,0.01,0.01,False,False,False,True,True,True
4,44,0.46094410726878127,1.0128868474571284,False,0.3324722714411611,0.28933836594552736,0.15597122030923927,0.01,0.01,True,False,False,False,True,True
12,46,0.1747596425162786,0.9379179491000604,True,0.6906895216107125,0.6592722911358969,0.9510537265440212,0.76,0.69,True,True,True,True,True,True
10,47,0.24539564115480866,0.3583962544973926,True,0.019817325749933667,0.01534745893290632,0.942648583548546,0.36,0.52,True,True,True,True,True,True
8,67,0.5125654706509494,1.577384714480405,True,0.5550802713231306,0.5200522560160673,0.7290624159656149,0.2,0.25,True,True,True,True,True,True
10,60,0.5872807727065631,1.6460162261476754,True,0.23962142766688854,0.18665915182808912,0.7374504752815283,0.9,0.86,True,True,True,True,True,True
5,60,0.3848317426464455,1.4125286964336754,False,0.779384091247159,0.7794738620680819,-0.6082818343988396,0.01,0.01,False,False,False,True,True,True
9,70,0.20955162021698853,0.5493060646246501,False,0.8055639861739091,0.7928595655557558,-0.08567174696811808,0.01,0.01,False,False,False,True,True,True
4,58,0.21927060257148356,1.7862849938238858,False,0.1067443584871548,0.09123360620381914,-2.860856663290304,0.01,0.01,False,False,False,True,True,True
4,14,0.38451319040347687,0.42583228178815125,False,0.39479238423080354,0.28888530388376704,0.26901685819900223,0.01,0.01,True,False,False,False,True,True
6,34,0.10235238704431557,1.5589105645312276,True,0.45735118345281023,0.38743562782070085,0.9863550911315537,0.23,0.45,True,True,True,True,True,True
6,67,0.596416077718428,1.7937408125495666,False,0.6116033030925588,0.5967290433920981,-0.3306202104867513,0.01,0.01,False,False,False,True,True,True
5,13,0.23554280290322083,1.569244490672167,True,0.986709910356151,0.8828266127374558,0.9371180698975672,0.85,0.91,True,True,True,True,True,True
4,75,0.5181882791853745,0.9118912693561232,False,0.5237704937251344,0.5194038972059701,-1.4955484041809526,0.01,0.01,False,False,False,True,True,True
3,35,0.4593285351483388,0.3052986327293858,False,0.8732426394259032,0.9047666709362003,0.3060385178262629,0.01,0.01,True,False,False,False,True,True
7,43,0.494972627339129,0.33076029752877184,True,0.4129348281486581,0.3529364181167076,0.7846728214486411,0.27,0.26,True,True,True,True,True,True
11,11,0.2838532302911326,0.6812184586366958,True,0.7543216404666322,0.5845974216763297,0.8981275162744549,0.79,0.82,True,True,True,True,True,True
12,29,0.279316278906071,1.4889987174005042,False,0.23998337354564203,0.18836353525779137,-0.17773025666579123,0.01,0.01,False,False,False,True,True,True
9,47,0.2183769893714963,1.0177516412172625,False,0.1747638788081669,0.1317975342951847,-0.4785786940735588,0.01,0.01,False,False,False,True,True,True
7,26,0.33387277611913113,0.49894084757338664,False,0.12918840165738155,0.09887649472572194,0.09287657399452531,0.01,0.01,True,False,False,False,True,True
12,58,0.12211099466736283,1.4294160752022214,False,0.17845103713639454,0.13768666556976897,-0.5051658961749135,0.01,0.01,False,False,False,True,True,True
8,10,0.18989487115023945,1.6032643723069475,True,0.93126080618765,0.8340947610937418,0.9637182841026616,0.87,0.87,True,True,True,True,True,True
8,74,0.14958915293509473,0.9399202284006907,True,0.8657765008746866,0.8475108534928013,0.9711740283434517,0.65,0.57,True,True,True,True,True,True
6,44,0.3214662819575164,1.4936555128573803,False,0.38958416731331535,0.31256385800872905,-0.6984700514364055,0.01,0.01,False,False,False,True,True,True
12,45,0.5217938844923525,1.6150027265167268,False,0.16819316448307697,0.12737510423329582,-0.32841102146121703,0.01,0.01,False,False,False,True,True,True
4,74,0.3911629982746816,0.4319627825782706,False,0.956645847784346,0.9598421789896842,0.3629260817343818,0.01,0.01,True,False,False,False,True,True
4,17,0.3865584212501123,0.35696213711734165,False,0.17986041899911975,0.1402041422317284,-1.3044464810699892,0.01,0.01,False,False,False,True,True,True
7,56,0.46015391487708,1.211584445328666,True,0.9150169772998547,0.8863349172216483,0.8161857269918242,0.37,0.43,True,True,True,True,True,True
4,32,0.238784821224592,1.0514086582930673,True,0.9539696953092841,0.9392131073669839,0.9420926220818449,0.14,0.2,True,True,True,True,True,True
10,29,0.19442500339929752,1.3814739221012438,True,0.3267314952660365,0.27467247638805,0.9578737298337983,0.02,0.07,True,False,True,True,False,True
7,56,0.23604882556025536,1.9715250534444426,False,0.9506220202497625,0.9392936204049429,-0.32206895576831784,0.01,0.01,False,False,False,True,True,True
3,64,0.15947104450471444,1.3793204895619022,True,0.036607304819851305,0.01503893120143889,0.9706202277658202,0.79,0.45,True,True,True,True,True,True
3,21,0.05015630784465036,0.9860757651652086,True,0.5985609742635505,0.6056885905914923,0.9963804832805622,0.85,0.85,True,True,True,True,True,True
7,37,0.4204351052814151,0.9351644458159463,False,0.9049954367247174,0.8757968359610337,-0.08644713173563523,0.01,0.01,False,False,False,True,True,True
8,74,0.44878896863320833,0.4743019230610256,False,0.027870779201684015,0.023959063491454137,-0.49581212329359636,0.01,0.01,False,False,False,True,True,True
3,67,0.4947729380562167,0.8554712159603379,False,0.18990977273468435,0.16401665110052574,-2.0066423017119353,0.01,0.01,False,False,False,True,True,True
3,65,0.2214491549514469,0.8119311994110483,False,0.43333404626888994,0.4167057901205613,0.4131265916614755,0.01,0.01,True,False,False,False,True,True
12,36,0.150571538260811,1.5091850496966188,False,0.17766695050532,0.13152290119826457,-0.421868115698258,0.01,0.01,False,False,False,True,True,True
9,63,0.3310625593016103,0.42313090864751546,False,0.059325767789336514,0.0456331209062012,-0.08406494006679943,0.01,0.01,False,False,False,True,True,True
8,37,0.46589557062389064,0.5323683247797489,False,0.07447969952411249,0.0553750603763241,-0.34436455908664043,0.01,0.01,False,False,False,True,True,True
5,49,0.14407835677809688,1.2028672433615684,False,0.4567725156017375,0.42543042244030344,-0.30029631068162654,0.01,0.01,False,False,False,True,True,True
5,48,0.5692295366539716,1.9798721570991429,False,0.5106291218796808,0.4698987114337082,-0.3357506669693433,0.01,0.01,False,False,False,True,True,True
5,10,0.4008646458079019,1.943694829021201,True,0.28003226932834613,0.2084591676461854,0.7548478873104535,0.37,0.43,True,True,True,True,True,True
8,22,0.10315326415383816,0.6551062714578884,True,0.8883208153121569,0.8002131976131184,0.9885793663718244,0.95,0.92,True,True,True,True,True,True
8,68,0.2780248830051607,1.9256399365359544,False,0.3238918048782271,0.27090969445321766,-0.27932496661393236,0.01,0.01,False,False,False,True,True,True
6,11,0.5515608538540213,0.8663735388338698,True,0.9576606618814403,0.9085360051070622,0.7703448358548519,0.13,0.08,True,True,True,True,True,True
10,53,0.08565037733000158,1.6067232840807966,True,0.1735282163757087,0.13559980889292902,0.9911282152042356,0.54,0.74,True,True,True,True,True,True
8,17,0.22964767910179434,1.765762890945963,True,0.856779025554409,0.7331362944253677,0.9359370716067948,0.44,0.41,True,True,True,True,True,True
4,31,0.319640940804212,0.6146036760068709,False,0.9257654567694383,0.8984328870889517,-0.4338461272384959,0.01,0.01,False,False,False,True,True,True
6,49,0.25312155465824154,0.7866110804490944,True,0.1095582112134369,0.08886950451511107,0.9289544113654393,0.87,0.78,True,True,True,True,True,True
10,52,0.08186099707319991,1.033640938866146,True,0.4941245964821176,0.44372745618016296,0.9923945128707036,0.1,0.22,True,True,True,True,True,True
