K,n_per_facility,sigma,heterogeneity,is_universal,r2_lofo,protocol_says_universal,bootstrap_a_ci_lo,bootstrap_a_ci_hi,bootstrap_a_stable,obs_sigma_hat,obs_hetero_hat,perm_pvalue,perm_says_universal,perm_correct,correct,scenario_id
11,32,0.5213038503863882,0.32884342540334166,False,0.24500857866712544,True,-0.5225198607388386,-0.37851861374760903,True,1.2878269423666557,0.07403240045509966,0.01,False,True,False,463
9,24,0.33893065395754807,2.6140707236959413,True,0.8962789202258004,True,-0.48105100256641586,-0.435203382763028,True,0.3402600606794943,0.03156808814392593,0.45,True,True,True,464
8,38,0.37021745423281743,0.6651022754420858,False,0.12734019504045035,True,-0.5002553101245376,-0.36276232148826376,True,1.2455180377289965,0.09638330480051269,0.01,False,True,False,465
5,19,0.34696143479237995,0.1817711515794419,True,0.8536840489533777,True,-0.444837940940792,-0.4043651769539254,True,0.37048842696103373,0.035855060938023306,0.61,True,True,True,466
12,32,0.5636861656742531,0.3754610156150011,True,0.7444875726549409,True,-0.48100262292111917,-0.43774192544586904,True,0.5695157781237259,0.048504762450669564,0.95,True,True,True,467
18,6,0.5337086411139954,1.6712261052583774,False,-0.08521033381140053,False,-1.1061200662080324,-0.0899943913990251,True,6.45344732190675,0.5078577534350438,0.01,False,True,True,468
20,43,0.540427180211665,2.887069643790629,False,-0.06826084678076061,False,-1.4370256389273701,-0.3663022539133084,True,8.758247457739706,0.5932110389021997,0.01,False,True,True,469
18,61,0.5066814231586281,0.8206035304159821,False,-0.081994888334608,False,-0.5044795501829797,-0.17776534595665602,True,4.191952148811525,0.3019637343194595,0.01,False,True,True,470
9,16,0.406750423073046,2.639082362358555,False,-0.2577493456213287,False,-0.5946775216602468,1.7729149528024766,False,16.63765221161166,1.1987088673221329,0.01,False,True,True,471
12,89,0.4660459773914155,0.08498304233081244,False,0.7565155665797658,True,-0.4690361173326796,-0.43602754315369013,True,0.5319599339518151,0.030156953793666872,0.01,False,True,False,472
15,21,0.1311905473123049,0.705819208309239,False,0.022651798192319328,True,-0.6208941050419876,-0.4203065036583841,True,2.61176992781361,0.18328650354891451,0.01,False,True,False,473
3,73,0.15546224808654788,2.7458237218429375,False,-0.783526758590845,False,-1.4966438705107739,-0.506101481468128,True,3.6439646710151568,0.480974514590745,0.01,False,True,True,474
17,38,0.05914768883130878,0.15842617273078252,False,0.5761887699934575,True,-0.4618874537143415,-0.3734414809008005,True,0.6888765801134477,0.04757916489166947,0.01,False,True,False,475
13,38,0.4159552115640886,2.559465651727958,False,-0.15120416253952573,False,-1.057038576872146,-0.22401883788628515,True,8.64151507335352,0.6728143367366606,0.01,False,True,True,476
10,84,0.34631955789953445,0.07670458619718157,False,0.8104874369166433,True,-0.4782709526991721,-0.43852221825516,True,0.43569358963060956,0.02762540652076673,0.01,False,True,False,477
17,71,0.48071321209725265,0.11433525711108705,True,0.8246326717880492,True,-0.46701057290569664,-0.43847371412943315,True,0.45788892676474763,0.029592225463543755,0.57,True,True,True,478
14,88,0.31335556549705607,2.4291184126490766,False,-0.14880798663713923,False,-0.7685820009900642,-0.18593419897441418,True,9.829171399342679,0.7993917482595572,0.01,False,True,True,479
17,22,0.144534248162274,1.033275772274013,False,-0.08955896496491711,False,-0.5606400019901763,-0.1236421479483417,True,4.521205295767674,0.3249141812833532,0.01,False,True,True,480
11,35,0.2396507761661858,2.8696654901326895,True,0.9477642376295602,True,-0.4530134822744588,-0.4279773024278677,True,0.23215146737429246,0.02180826500677127,0.28,True,True,True,481
4,21,0.46331906369596926,0.3390833973993337,False,0.1389905436130422,True,-0.5828303907131082,-0.43365780170420776,True,1.115271372867597,0.08997071584269349,0.01,False,True,False,482
5,15,0.45156581853914995,2.7993224921100737,True,0.7466770431763364,True,-0.4485001717763143,-0.3839007472064047,True,0.46320686223531427,0.02705679085658132,0.88,True,True,True,483
3,100,0.5660085011365771,0.8780571175513878,False,-0.6491088712820399,False,-0.9800335116158095,-0.706256885290567,True,2.874275837758641,0.11437744110286699,0.01,False,True,True,484
17,14,0.5776978251868399,2.323964617204972,True,0.6976411890361208,True,-0.46281468522254793,-0.3958310619963913,True,0.5988684657624823,0.07125479645871605,0.39,True,True,True,485
4,17,0.4281420538630163,0.5824877580335949,True,0.8222755971077661,True,-0.49021056545778285,-0.3808666466882764,True,0.35732208242655467,0.06567827707905888,0.4,True,True,True,486
14,79,0.06963611217717755,0.5219862009348446,True,0.9949867749668766,True,-0.4538470585660761,-0.44895153131784094,True,0.06922145542085646,0.004936923906974385,0.07,True,True,True,487
19,62,0.15137597242345435,1.0481439056662065,False,-0.038680666656424334,False,-0.5037457482829947,-0.20979070397711788,True,3.5435318652722425,0.2716251147448366,0.01,False,True,True,488
8,51,0.1191098790649741,0.8391153461355315,False,-0.21871230928627616,False,-0.6002919160804561,-0.2325805572497024,True,3.614075780017218,0.24494765448585432,0.01,False,True,True,489
15,92,0.3043159161449204,0.6699709809285543,False,0.0660179592334712,True,-0.5781778807976051,-0.37795940272046163,True,2.521770551219872,0.19820025856950124,0.01,False,True,False,490
18,59,0.22341541088000455,1.4233709839169455,False,-0.07697600909884472,False,-0.7525368114859342,-0.2999875639485867,True,5.459781946198014,0.43485605289787294,0.01,False,True,True,491
3,97,0.35167379763788753,1.6034762063251118,True,0.8664966400651221,True,-0.45717590068726033,-0.43923714160463223,True,0.36930613196164036,0.010877567086880218,0.7,True,True,True,492
5,32,0.19544579083986552,1.0919938235570115,True,0.9602532824594117,True,-0.4627027697108932,-0.4468674023232131,True,0.1979880500571824,0.01064863654092545,0.94,True,True,True,493
12,55,0.39499027406931614,0.15863133844929345,False,0.5425179288104997,True,-0.49761772526845727,-0.41136276374843017,True,0.8291748472639632,0.04980965585752315,0.01,False,True,False,494
6,82,0.28319326160175906,2.659009484864643,False,-0.38890115839379336,False,-0.9080032513543034,-0.3400177146552596,True,7.408454711537524,0.5310477917763597,0.01,False,True,True,495
13,72,0.4512653456908953,0.6352297253015249,False,-0.08604274145185586,False,-0.48131979473432046,-0.1964545749309875,True,2.9505533427399695,0.23123628257358572,0.01,False,True,True,496
10,7,0.5750538970556192,0.918998610889993,True,0.6725635227109071,True,-0.5274475577261002,-0.3898418336516683,True,0.6130390179938606,0.15018702665904435,0.74,True,True,True,497
15,67,0.5236270583046084,1.3934185147130964,False,-0.06328853231110121,False,-0.9138036905015327,-0.4538264933738461,True,5.40889403980942,0.34604142150469597,0.01,False,True,True,498
19,86,0.12248822485886013,0.41643344334629806,True,0.9851313644052468,True,-0.45152198444092123,-0.44484320331698096,True,0.12207851859694954,0.00797003711825189,0.56,True,True,True,499
13,16,0.46241932949761666,0.845163701690158,True,0.8139455721267539,True,-0.49363212716486515,-0.4434895304353575,True,0.4804090291142023,0.05199752015260366,0.88,True,True,True,500
3,84,0.38661498949245116,0.7510465212631643,True,0.8800332609647784,True,-0.48007811739077055,-0.43571520591450974,True,0.373022914789851,0.019347099662271296,0.28,True,True,True,501
8,49,0.3554283629550849,2.451507229206993,True,0.8849955976759375,True,-0.46108906864913296,-0.43278287995891296,True,0.34031258357067146,0.020310301647536822,0.36,True,True,True,502
4,22,0.4952238176666875,2.619621350199889,True,0.8165999619296407,True,-0.5296175851182352,-0.4412077993441611,True,0.45185072423456596,0.05155221744294579,0.81,True,True,True,503
13,89,0.3781767012897804,0.4835529174475769,True,0.8750152783341255,True,-0.4527410797548319,-0.4378761870657471,True,0.3638890327767964,0.014261055760095462,0.91,True,True,True,504
4,55,0.47569202981872105,2.522770714772639,True,0.7480382833556203,True,-0.47081583212727857,-0.44161533046943335,True,0.5154330268166059,0.014721523722357834,0.17,True,True,True,505
18,43,0.09210505141033726,1.169002839029282,False,-0.061183051714929215,False,-0.5674985354793878,-0.2414849872866688,True,4.232795518178586,0.32788657902919705,0.01,False,True,True,506
4,95,0.5957413218977302,0.8177171533059399,False,-0.34146327999526305,False,-0.45771975188280223,-0.19062380564709833,True,2.0068925068987182,0.13584274276631852,0.01,False,True,True,507
11,44,0.3748610910308498,1.8340535441822359,True,0.8844958569341318,True,-0.4698099331200408,-0.44357307500048426,True,0.3549531891194026,0.025319454723156387,0.62,True,True,True,508
14,98,0.15897162374207885,1.147411064130354,False,-0.1249742596117791,False,-0.679114083183153,-0.24104469043440896,True,5.218139706932788,0.3986233138451222,0.01,False,True,True,509
6,37,0.5132590924382654,1.1489637955673397,False,-0.48634211659734716,False,-0.5243318073903745,0.17909222007335213,False,5.505000038610551,0.3726168500397905,0.01,False,True,True,510
4,41,0.10810355309661476,1.5556577841063133,True,0.9869144000051859,True,-0.44646194436745185,-0.4446737219237204,True,0.11596772923168573,0.001684258560740831,0.89,True,True,True,511
4,95,0.37224704502285055,0.5583303923329112,True,0.8561921592990015,True,-0.46306358513611634,-0.4284984551956438,True,0.39298700432634415,0.018710912678348002,0.7,True,True,True,512
20,72,0.06683639915534945,0.7347152783109311,True,0.9956614340324224,True,-0.451696222542323,-0.4490367895789087,True,0.06767874043208752,0.0030437105660429836,0.9,True,True,True,513
9,82,0.4455640795094133,2.951513568943128,True,0.8262224223661241,True,-0.4707371247202547,-0.43159934695594876,True,0.45531698536100856,0.03148112916340498,0.04,False,False,True,514
5,18,0.1414682597543914,1.9335023373245637,True,0.9818160550948876,True,-0.4556634720909212,-0.4234573404414334,True,0.12315131235176156,0.02195763161715648,0.1,True,True,True,515
18,28,0.32527254155224555,2.80707610843481,False,-0.10017169031623374,False,-1.2554860595676345,-0.23147608836573982,True,10.293563786481874,0.8102091209934656,0.01,False,True,True,516
3,17,0.14670862954612923,1.7477522944050392,True,0.97185762562573,True,-0.4388411549774042,-0.41285493919185384,True,0.11824575606381935,0.010885141184993804,0.64,True,True,True,517
4,24,0.32032448224024623,1.0795423647902116,False,-0.6244714349797302,False,-0.6497564912376512,-0.1995733772695501,True,2.0333757839043916,0.16927362379773855,0.01,False,True,True,518
19,64,0.20028164675096516,2.9202036771599533,True,0.9611828769572441,True,-0.45337676870034216,-0.4401058824344467,True,0.19722463904695,0.01436588532494275,0.19,True,True,True,519
2,24,0.17799588604228594,0.33562502052247023,False,0.34590005607880747,True,-0.5431076267294067,-0.4694546386792151,True,0.4763398959056064,0.03362249862799538,0.01,False,True,False,520
17,57,0.2536469426413032,2.437721050295658,False,-0.12397140680826602,False,-0.6648698538179164,-0.14965350444792963,True,11.379788190493603,0.7992620938767419,0.01,False,True,True,521
10,82,0.5704003348875256,2.8601338264616496,False,-0.18071479089599807,False,-0.8530319461271155,-0.3083206645741264,True,5.918750832281057,0.3730245971252155,0.01,False,True,True,522
9,76,0.2022759608533385,0.8191919894953834,True,0.9580531454210268,True,-0.4561306002403049,-0.44217071069413844,True,0.20149476756963114,0.011231637316832804,0.68,True,True,True,523
16,69,0.5720106639999661,1.4475689830407001,True,0.7379469742698066,True,-0.4709338905374107,-0.4330650227738096,True,0.568198915040492,0.040570441658878624,0.54,True,True,True,524
20,33,0.28675864253663236,1.3818004788954448,False,-0.08317778673469922,False,-0.739424754952165,-0.19244023317259454,True,5.449754837049279,0.3925292993750448,0.01,False,True,True,525
15,36,0.11829727742142128,0.2027067791686198,True,0.9850430918015365,True,-0.453432722220256,-0.4452379941925177,True,0.11923167219496293,0.009152207319094259,0.45,True,True,True,526
2,8,0.13668756367281337,1.461843177993873,False,-2.7159248420290973,False,-0.6273077435929861,-0.19278699158990603,True,3.814975833367603,0.21726037600154002,0.02,False,True,True,527
17,54,0.06762494178435596,0.25732550469114734,False,0.4991727240673962,True,-0.49021130285644626,-0.43421032339688825,True,0.8330600027719768,0.06352661735271448,0.01,False,True,False,528
18,49,0.24472202035516932,0.09872995081395575,False,0.7876539184720817,True,-0.47256719034989075,-0.4444722746571709,True,0.4965638625269672,0.03372472864930842,0.01,False,True,False,529
10,57,0.509233639231057,0.1369180910824347,False,0.49829842576558314,True,-0.5316581359872186,-0.4423279262613269,True,0.9351065867404205,0.04353684844804473,0.01,False,True,False,530
17,91,0.14984928545101478,1.8278018592077037,True,0.9784703542974171,True,-0.45172223062501893,-0.4450288666888962,True,0.14799709007977463,0.007858689289209271,0.32,True,True,True,531
17,90,0.26974299305835747,1.685279236808247,False,-0.06358159564248766,False,-0.8782686898491956,-0.47578965091984365,True,5.614207392608844,0.3684634320034631,0.01,False,True,True,532
8,11,0.5698727795411929,0.906357940882092,True,0.7222340799260722,True,-0.5009114150495522,-0.3865540659213858,True,0.5782663908667678,0.07679661409299053,0.33,True,True,True,533
11,84,0.24681150511132388,0.32325374203024837,False,0.13254661679990842,True,-0.4221807820501068,-0.330022357162369,True,1.307707585469048,0.08008337773278468,0.01,False,True,False,534
6,38,0.18492635694655818,0.2834823519049984,False,0.4136559837645938,True,-0.5292330664767013,-0.35659745941993026,True,0.8948512333180757,0.06837325205953242,0.01,False,True,False,535
8,99,0.06972190815167698,2.150139740172154,True,0.9955943767569134,True,-0.45219809481945517,-0.4483188525351278,True,0.06424431736161125,0.0027195256503820256,0.38,True,True,True,536
4,74,0.3211903252008711,1.3573617670103517,False,-0.7436293774153062,False,-0.9456985858303769,-0.16084951523094665,True,8.563610374952448,0.557441195629858,0.01,False,True,True,537
10,23,0.28424828996933577,0.9724133744513136,False,-0.21897005588296992,False,-0.5368399194736914,-0.03879762668969761,True,3.5741109468655687,0.24233652660575836,0.01,False,True,True,538
5,13,0.3487564753939824,2.3953288889462945,False,-0.747292405884552,False,-2.332652708582719,0.9972751560648014,False,11.09574708267355,0.7542762024198911,0.01,False,True,True,539
20,29,0.24166495039211394,2.966811783746858,True,0.9390700189743383,True,-0.4480245739485938,-0.4287065574680593,True,0.24877526320215787,0.02060279167867325,0.46,True,True,True,540
12,41,0.2965232305639502,0.1560649283327824,True,0.9219566202460036,True,-0.4602221107866269,-0.4408218187927585,True,0.27896260158873154,0.017646783414604187,0.98,True,True,True,541
6,99,0.058699118157680336,2.7448948366158397,True,0.9964427192442923,True,-0.4530159545480154,-0.44756593675433076,True,0.05993721588802438,0.0034866556376231747,0.17,True,True,True,542
5,93,0.27363711394823187,2.128226995315847,False,-0.372780692332626,False,-0.7656393712943307,-0.2387368009800706,True,2.9528282410100455,0.23610748843841053,0.01,False,True,True,543
9,29,0.24174176761376925,1.7192669255970916,True,0.942298252464455,True,-0.4696370281816393,-0.44495036101720054,True,0.24536575770687452,0.01797841994414267,0.23,True,True,True,544
19,50,0.47243126170574623,0.8014662725957006,False,-0.011930621971561362,False,-0.5096919808455076,-0.2940412237406233,True,2.7312002968375895,0.19104097238903003,0.01,False,True,True,545
18,30,0.29572325949265293,1.7898781493451894,True,0.9176484552320523,True,-0.46044013140805456,-0.43483366340050217,True,0.28403192412079414,0.029693464256548858,0.28,True,True,True,546
5,58,0.461868686541945,0.5381293275010111,False,-0.17187110370710634,False,-0.43511017306425215,-0.2658693655299733,True,1.3667233230560198,0.10766668317974652,0.01,False,True,True,547
3,36,0.5568884289036325,0.319469345007098,False,0.5844337678520104,True,-0.5134894944399674,-0.40663044699197654,True,0.6146823618925774,0.046971758670687654,0.01,False,True,False,548
