is_universal,obs_min_fold_overlap,thr_correct,perm_correct,strat_correct,bin
False,0.20017518889570599,True,True,True,
True,0.16413706514035772,True,True,True,0.10-0.20
True,0.05080014799306481,True,True,True,0.05-0.10
True,0.103067693197104,True,True,True,0.10-0.20
False,0.07945999495325709,False,True,True,0.05-0.10
False,0.13121753779076673,False,True,True,0.10-0.20
False,0.01339214603505452,True,True,True,0.01-0.02
True,0.015253064938761362,True,True,True,0.01-0.02
True,0.17400334222632102,True,True,True,0.10-0.20
True,0.12595921587729314,True,True,True,0.10-0.20
True,0.013997548808469245,True,True,True,0.01-0.02
True,0.0009427059122833163,True,True,False,0-0.005
False,0.031728608384304635,True,True,True,0.02-0.05
True,0.029329526352033165,True,True,True,0.02-0.05
False,0.16742218364901507,True,True,True,0.10-0.20
True,0.173653664252595,True,True,True,0.10-0.20
False,0.21642054776664443,True,True,True,
False,0.19576623672477675,True,True,True,0.10-0.20
True,0.04402209663151634,True,False,False,0.02-0.05
True,0.07088957379236216,True,True,True,0.05-0.10
True,0.07743786668335294,True,True,True,0.05-0.10
False,0.08867952947193057,True,True,True,0.05-0.10
True,0.054575576228813594,True,True,True,0.05-0.10
False,0.0,True,True,False,0-0.005
True,0.0957531837153175,True,True,True,0.05-0.10
False,0.1637363955452997,True,True,True,0.10-0.20
True,0.015011887323132966,True,True,True,0.01-0.02
True,0.0659078329201056,True,False,True,0.05-0.10
False,0.08859481789076842,True,True,True,0.05-0.10
False,0.1871029318412823,True,True,True,0.10-0.20
False,0.16314130930593676,False,True,True,0.10-0.20
False,0.14935633819636956,False,True,True,0.10-0.20
True,0.11354259688105854,True,True,True,0.10-0.20
True,0.22623689859843255,True,True,True,
True,0.14642477913260832,True,True,True,0.10-0.20
False,0.0,False,True,True,0-0.005
True,0.11545692142700319,True,True,True,0.10-0.20
False,0.09462289763472737,True,True,True,0.05-0.10
False,0.01949299933722764,True,True,True,0.01-0.02
True,0.010614314267688389,True,False,True,0.01-0.02
False,0.0,True,True,True,0-0.005
False,0.0,True,True,False,0-0.005
True,0.07931397776352478,True,True,True,0.05-0.10
True,0.20881321169166242,True,True,True,
True,0.120165791628071,True,True,True,0.10-0.20
True,0.15847527535319939,True,True,True,0.10-0.20
False,0.04363225559476406,True,True,True,0.02-0.05
True,0.1574771691290031,True,True,True,0.10-0.20
False,0.14009589146854654,False,True,True,0.10-0.20
True,0.0,True,False,True,0-0.005
False,0.13669872033035704,True,True,True,0.10-0.20
False,0.015195323187171504,True,True,True,0.01-0.02
True,0.11330845332029185,True,False,False,0.10-0.20
False,0.13902670779316764,True,True,True,0.10-0.20
True,0.035754735276211945,True,True,True,0.02-0.05
True,0.07185670803563082,True,True,True,0.05-0.10
True,0.20200237312263758,True,True,True,
True,0.009596218903972392,True,False,True,0.005-0.01
False,0.0,True,True,True,0-0.005
True,0.1495259007056131,True,True,True,0.10-0.20
True,0.0,True,False,True,0-0.005
True,0.10579739195237148,True,True,True,0.10-0.20
True,0.07178499224495377,True,True,True,0.05-0.10
False,0.0,True,True,False,0-0.005
False,0.12195260337194015,True,True,True,0.10-0.20
False,0.19325057518829636,True,True,True,0.10-0.20
False,0.007510996418470233,True,True,True,0.005-0.01
True,0.15779858659720947,True,True,True,0.10-0.20
False,0.06639277464680819,True,True,True,0.05-0.10
False,0.06964666393647236,True,True,True,0.05-0.10
False,0.19919810798046406,False,True,True,0.10-0.20
False,0.017432904018666606,True,True,True,0.01-0.02
True,0.01754353449224768,True,True,True,0.01-0.02
False,0.21117433314666512,True,True,True,
False,0.09760091950859869,True,True,True,0.05-0.10
False,0.08300479880065524,True,True,True,0.05-0.10
False,0.15959647454744483,True,True,True,0.10-0.20
True,0.06411356320870937,True,True,True,0.05-0.10
False,0.14723190214326648,True,True,True,0.10-0.20
True,0.2030842681864335,True,True,True,
True,0.21756136607402055,True,True,True,
False,0.1323471411899146,True,True,True,0.10-0.20
False,0.11986669256797347,True,True,True,0.10-0.20
False,0.0703739780586286,True,True,True,0.05-0.10
False,0.18229028837707206,True,True,True,0.10-0.20
False,0.11437422546353827,True,True,True,0.10-0.20
False,0.1391213047792912,True,True,True,0.10-0.20
False,0.10693690691928569,True,True,True,0.10-0.20
False,0.06000115059126136,False,True,True,0.05-0.10
False,0.08825231496981768,False,True,True,0.05-0.10
True,0.15207601985150587,True,True,True,0.10-0.20
False,0.015421566486163732,False,True,True,0.01-0.02
True,0.05637425865985907,True,True,True,0.05-0.10
True,0.12442439889336132,True,False,False,0.10-0.20
True,0.18835661878900575,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
False,0.17840811637373125,True,True,True,0.10-0.20
False,0.1384457410969089,True,True,True,0.10-0.20
False,0.17070701376104955,True,True,True,0.10-0.20
True,0.08856862380885379,True,False,True,0.05-0.10
False,0.019639261408928663,True,True,True,0.01-0.02
True,0.06369580846365416,True,True,True,0.05-0.10
False,0.16958625960911533,True,True,True,0.10-0.20
True,0.20539728489567016,True,True,True,
False,0.16678304157014148,True,True,True,0.10-0.20
True,0.10534461497281726,True,True,True,0.10-0.20
False,0.033643857854650266,True,True,True,0.02-0.05
False,0.09758671211331606,True,True,True,0.05-0.10
True,0.0,True,True,True,0-0.005
True,0.07034815823056836,True,True,True,0.05-0.10
False,0.018901145666308777,True,True,True,0.01-0.02
False,0.008775123637739168,True,True,True,0.005-0.01
False,0.023594876440531803,True,True,True,0.02-0.05
True,0.04382595176261115,True,True,True,0.02-0.05
False,0.0027743437932673293,True,True,True,0-0.005
False,0.05688978089175213,True,True,True,0.05-0.10
False,0.027122617933961854,True,True,True,0.02-0.05
False,0.08450613246134742,True,True,True,0.05-0.10
False,0.11457283820511747,True,True,True,0.10-0.20
True,0.10738445552196581,True,True,True,0.10-0.20
False,0.1367204830837486,False,True,True,0.10-0.20
True,0.10010994997492706,True,True,True,0.10-0.20
True,0.09633318732706962,True,True,True,0.05-0.10
True,0.10936919144632798,True,True,True,0.10-0.20
False,0.0015854397389003664,True,True,True,0-0.005
True,0.01160230003246554,True,True,True,0.01-0.02
True,0.00906482953703591,True,True,True,0.005-0.01
False,0.1579585588812614,False,True,True,0.10-0.20
False,0.13874205478834398,True,True,True,0.10-0.20
True,0.0651416832523884,True,True,True,0.05-0.10
True,0.023461914832662994,True,True,True,0.02-0.05
True,0.0003579255104153705,True,True,True,0-0.005
False,0.2114598870213593,True,True,True,
False,0.21230056685045404,True,True,True,
True,0.1204058430144849,True,True,True,0.10-0.20
True,0.027252885393273238,True,True,True,0.02-0.05
True,0.1806176244565236,True,True,True,0.10-0.20
True,0.11225812993297873,True,True,True,0.10-0.20
True,0.06373924703790043,True,True,True,0.05-0.10
True,0.11537321303078386,True,True,True,0.10-0.20
False,0.0,True,True,False,0-0.005
True,0.20752327640601903,True,True,True,
False,0.09290453456207816,True,True,True,0.05-0.10
True,0.07450961377749155,True,True,True,0.05-0.10
True,0.02390480995115352,True,True,True,0.02-0.05
False,0.057401341731073315,True,True,True,0.05-0.10
True,0.036141948036580246,True,True,True,0.02-0.05
False,0.11399769201247846,True,True,True,0.10-0.20
True,0.0027384432019342962,True,True,True,0-0.005
True,0.1805392938974003,True,True,True,0.10-0.20
False,0.10168859376908967,True,True,True,0.10-0.20
True,0.12820532410584218,True,True,True,0.10-0.20
False,0.01775838321225427,True,True,True,0.01-0.02
True,0.010835294846492023,True,False,False,0.01-0.02
False,0.13292735355421273,True,True,True,0.10-0.20
True,0.04061062186905946,True,True,True,0.02-0.05
False,0.07412813846023418,True,True,True,0.05-0.10
False,0.16878777300324288,True,True,True,0.10-0.20
False,0.06753023051177537,True,True,True,0.05-0.10
True,0.18138193598898983,True,True,True,0.10-0.20
False,0.03988886740827034,False,True,True,0.02-0.05
False,0.11265819576408366,True,True,True,0.10-0.20
False,0.044769106177680464,True,True,True,0.02-0.05
False,0.14900225169795953,True,True,True,0.10-0.20
True,0.11142657405759418,True,True,True,0.10-0.20
True,0.16784595857389573,True,True,True,0.10-0.20
False,0.040782205542982314,True,True,True,0.02-0.05
True,0.0021112603803737267,True,True,True,0-0.005
False,0.0,True,True,False,0-0.005
False,0.1240207739582474,True,True,True,0.10-0.20
False,0.12014700214216124,True,True,True,0.10-0.20
False,0.19150563061498876,True,True,True,0.10-0.20
False,0.10399257996381696,False,True,True,0.10-0.20
True,0.0010217591753013877,True,False,True,0-0.005
False,0.14840483036004642,True,True,True,0.10-0.20
True,0.09567817095245255,True,True,True,0.05-0.10
False,0.03068456050759917,False,True,True,0.02-0.05
False,0.12468402297648384,True,True,True,0.10-0.20
False,0.1344905089792232,True,True,True,0.10-0.20
True,0.08916535311054093,True,True,True,0.05-0.10
False,0.056600669453118785,True,True,True,0.05-0.10
False,0.15728900362237336,True,True,True,0.10-0.20
False,0.19423405688606157,True,True,True,0.10-0.20
True,0.15357939579746632,True,False,True,0.10-0.20
False,0.04102441880912744,True,True,True,0.02-0.05
False,0.15038590071932414,True,True,True,0.10-0.20
True,0.1621797888749502,True,True,True,0.10-0.20
True,0.026046240693385223,True,True,True,0.02-0.05
False,0.13440652559166946,True,True,True,0.10-0.20
True,0.03955399972280021,True,True,False,0.02-0.05
False,0.045656308439911635,True,True,True,0.02-0.05
True,0.12289135103245476,True,True,True,0.10-0.20
True,0.15830425095943718,True,True,True,0.10-0.20
True,0.16150232711378093,True,True,True,0.10-0.20
False,0.11190005631900125,True,True,True,0.10-0.20
False,0.05812417332465644,True,True,True,0.05-0.10
False,0.0808008960684492,True,True,True,0.05-0.10
True,0.14172222288043843,True,True,True,0.10-0.20
True,0.15074359270206852,True,True,True,0.10-0.20
False,0.0780447553035324,True,True,True,0.05-0.10
True,0.0,True,True,True,0-0.005
True,0.0,True,True,True,0-0.005
False,0.045285386450965325,False,True,True,0.02-0.05
False,0.14423873658161382,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
False,0.06328257937086514,False,True,True,0.05-0.10
False,0.11116432792465286,True,True,True,0.10-0.20
True,0.11306342943707266,True,True,True,0.10-0.20
False,0.0,True,True,False,0-0.005
True,0.07365482196361865,True,True,True,0.05-0.10
False,0.049851396483168775,True,True,True,0.02-0.05
True,0.05151750321215551,True,True,True,0.05-0.10
False,0.04757212206560076,True,True,True,0.02-0.05
False,0.14164023671467546,True,True,True,0.10-0.20
True,0.14943136873862461,True,True,True,0.10-0.20
False,0.08210406577302372,True,True,True,0.05-0.10
True,0.21782240354574656,True,True,True,
False,0.04292141708184514,True,True,True,0.02-0.05
True,0.04943610317465092,True,False,True,0.02-0.05
True,0.0034788675383969577,True,True,True,0-0.005
False,0.0,True,True,False,0-0.005
False,0.0,False,True,False,0-0.005
True,0.1488964102702548,True,False,False,0.10-0.20
False,0.1401282025109615,True,True,True,0.10-0.20
False,0.02191332536153841,True,True,True,0.02-0.05
False,0.1267104192621905,True,True,True,0.10-0.20
True,0.13750933439233287,True,True,True,0.10-0.20
False,0.033540676473778626,False,True,True,0.02-0.05
False,0.1246440086677423,True,True,True,0.10-0.20
False,0.005377197700833076,True,True,True,0.005-0.01
True,0.1302664739195754,True,True,True,0.10-0.20
False,0.22299632102543912,True,True,True,
False,0.010658591181332175,True,True,True,0.01-0.02
False,0.047808065647133746,False,True,True,0.02-0.05
True,0.0,True,False,True,0-0.005
False,0.09864153278847544,True,True,True,0.05-0.10
False,0.011404072914106608,True,True,True,0.01-0.02
False,0.15929024650769158,True,True,True,0.10-0.20
False,0.2044542431265494,True,True,True,
True,0.015289341076740976,True,False,False,0.01-0.02
True,0.18435551028923214,True,True,True,0.10-0.20
True,0.10790253472940407,True,True,True,0.10-0.20
False,0.1825850020680983,True,True,True,0.10-0.20
True,0.12233785813007694,True,True,True,0.10-0.20
False,0.14893033802299183,True,True,True,0.10-0.20
True,0.14940205159648887,True,False,True,0.10-0.20
False,0.011994079161516496,True,True,True,0.01-0.02
True,0.16254945519734124,True,True,True,0.10-0.20
False,0.030854350926496892,False,False,False,0.02-0.05
True,0.1356517674508706,True,True,True,0.10-0.20
True,0.20284929708233523,True,True,True,
True,0.12139668466811943,True,True,True,0.10-0.20
False,0.05564134210743053,True,True,True,0.05-0.10
True,0.12481064029249216,True,False,True,0.10-0.20
False,0.0,True,True,True,0-0.005
True,0.18377944822820436,True,True,True,0.10-0.20
True,0.0,True,False,False,0-0.005
True,0.15323997056797403,True,True,True,0.10-0.20
True,0.1676775587326835,True,False,True,0.10-0.20
False,0.19769511965663555,True,True,True,0.10-0.20
True,0.1608639498388045,True,True,True,0.10-0.20
True,0.02406974372971319,True,True,True,0.02-0.05
True,0.012930518129533239,True,True,True,0.01-0.02
True,0.03488432238698037,True,True,True,0.02-0.05
True,0.056466519799052255,True,True,True,0.05-0.10
True,0.11992362177217328,True,False,True,0.10-0.20
True,0.10687974413041552,True,True,True,0.10-0.20
False,0.17356767436636727,True,True,True,0.10-0.20
False,0.00011550288313263058,True,True,True,0-0.005
True,0.17397364103146898,True,True,True,0.10-0.20
False,0.08272324093342755,False,True,True,0.05-0.10
True,0.13230272377259256,True,True,True,0.10-0.20
False,0.1628631647079476,True,True,True,0.10-0.20
False,0.05993971598205074,True,True,True,0.05-0.10
False,0.050389893870943926,True,True,True,0.05-0.10
False,0.002229806653472773,True,True,True,0-0.005
True,0.07115306331353823,True,True,True,0.05-0.10
True,0.07898700614057144,True,False,True,0.05-0.10
True,0.13636585353443956,True,True,True,0.10-0.20
True,0.0209985587723309,True,False,True,0.02-0.05
True,0.12187821756330872,True,True,True,0.10-0.20
True,0.1497359361742724,True,True,True,0.10-0.20
True,0.11690500606649765,True,True,True,0.10-0.20
True,0.04942376201141744,True,True,True,0.02-0.05
True,0.016822871801991164,True,False,True,0.01-0.02
False,0.0668041850411495,True,True,True,0.05-0.10
False,0.12219340198574254,True,True,True,0.10-0.20
False,0.018409896118752142,True,True,True,0.01-0.02
False,0.07942318137853646,True,True,True,0.05-0.10
True,0.18568061433127928,True,True,True,0.10-0.20
True,0.026165327918927245,True,True,True,0.02-0.05
False,0.14734669014063356,True,True,True,0.10-0.20
True,0.20541233350203622,True,True,True,
False,0.12744981849050582,False,True,True,0.10-0.20
True,0.2211449619948059,True,True,True,
True,0.0,True,False,True,0-0.005
True,0.0,True,False,True,0-0.005
True,0.038977714418205286,True,True,True,0.02-0.05
True,0.13204490937939264,True,True,True,0.10-0.20
True,0.04565349098874528,True,False,True,0.02-0.05
False,0.04794746471763532,False,True,True,0.02-0.05
False,0.12123655429158212,True,True,True,0.10-0.20
False,0.05025128452527356,True,True,True,0.05-0.10
False,0.0,True,True,True,0-0.005
False,0.04985302053602407,True,True,True,0.02-0.05
False,0.14088545191234195,True,True,True,0.10-0.20
True,0.029753168814004624,True,True,True,0.02-0.05
True,0.15980733242080677,True,False,True,0.10-0.20
True,0.02548607105478566,True,True,True,0.02-0.05
True,0.16913492886665454,True,True,True,0.10-0.20
False,0.01710494326126433,False,True,True,0.01-0.02
True,0.0827899442504199,True,False,True,0.05-0.10
True,0.07435242717462726,True,True,True,0.05-0.10
True,0.15838304873960246,True,True,True,0.10-0.20
True,0.15636996022849872,True,True,True,0.10-0.20
True,0.08673009764888406,True,True,True,0.05-0.10
True,0.06876365049193657,True,True,True,0.05-0.10
True,0.09156821129213259,True,False,True,0.05-0.10
True,0.0018502927331286588,True,True,True,0-0.005
True,0.15722090859157414,True,True,True,0.10-0.20
False,0.09525022061972524,False,True,True,0.05-0.10
True,0.05858554765538139,True,True,True,0.05-0.10
False,0.03336837525042873,True,True,True,0.02-0.05
False,0.09042414317562798,True,True,True,0.05-0.10
False,0.2123202583538672,True,True,True,
False,0.0007342781860368113,True,True,True,0-0.005
False,0.07752623005048687,True,True,True,0.05-0.10
False,0.0,False,True,True,0-0.005
False,0.035998392520878594,True,True,True,0.02-0.05
True,4.399455954070861e-05,True,True,True,0-0.005
False,0.13009290624139783,True,True,True,0.10-0.20
True,0.11651722330359005,True,True,True,0.10-0.20
True,0.22940168693510946,True,True,True,
False,0.070183640357251,True,True,True,0.05-0.10
True,0.1460997019208686,True,True,True,0.10-0.20
False,0.10222119231665493,False,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
True,0.0,True,True,True,0-0.005
False,0.19620291849110832,True,True,True,0.10-0.20
False,0.05308629912927093,True,True,True,0.05-0.10
True,0.0,True,True,True,0-0.005
True,0.18454255290684424,True,True,True,0.10-0.20
True,0.16903786682713554,True,False,True,0.10-0.20
True,0.13012678308735853,True,True,True,0.10-0.20
True,0.09880406175946116,True,True,True,0.05-0.10
True,0.11029046550264417,True,True,True,0.10-0.20
False,0.009992138185380058,True,True,True,0.005-0.01
True,0.14690096847701217,True,False,True,0.10-0.20
False,0.06529726615080059,True,True,True,0.05-0.10
False,0.16555759142306914,True,True,True,0.10-0.20
True,0.052404689180035706,True,True,True,0.05-0.10
False,0.017859436823965846,True,True,True,0.01-0.02
False,0.10452979423698867,True,True,True,0.10-0.20
False,0.023735384542658434,True,True,True,0.02-0.05
True,0.1546706504754191,True,True,True,0.10-0.20
True,0.07149821509476305,True,True,True,0.05-0.10
False,0.05518594190541083,True,True,True,0.05-0.10
True,0.032333509612647526,True,True,True,0.02-0.05
True,0.045532807442444714,True,False,False,0.02-0.05
False,0.16056443328527412,True,True,True,0.10-0.20
True,0.18105032318083686,True,True,True,0.10-0.20
True,0.057449837505185675,True,True,True,0.05-0.10
True,0.18168598685867154,True,True,True,0.10-0.20
False,0.009105375676328329,True,True,True,0.005-0.01
True,0.022536166080828333,True,True,True,0.02-0.05
True,0.020844869438729388,True,False,True,0.02-0.05
True,0.09888271277212053,True,True,True,0.05-0.10
True,0.023296490408423486,True,True,True,0.02-0.05
False,0.17522194650999337,True,True,True,0.10-0.20
False,0.1657481861594677,True,True,True,0.10-0.20
False,0.019114442419307782,True,True,True,0.01-0.02
True,0.17008853745333594,True,True,True,0.10-0.20
True,0.09934096589852733,True,False,False,0.05-0.10
True,0.10792560726158813,True,True,True,0.10-0.20
True,0.0,True,False,True,0-0.005
False,0.13768296432167954,True,True,True,0.10-0.20
True,0.05061094315494283,True,True,True,0.05-0.10
True,0.11883069835206023,True,True,True,0.10-0.20
False,0.0,True,True,False,0-0.005
True,0.0,True,True,True,0-0.005
True,0.03459321151070826,True,True,True,0.02-0.05
False,0.18336929296768886,True,True,True,0.10-0.20
False,0.035420141449521526,True,True,True,0.02-0.05
False,0.16547752981079206,True,True,True,0.10-0.20
False,0.027788375575839384,True,True,True,0.02-0.05
False,0.004958978488965275,True,True,True,0-0.005
False,0.1481012864856627,True,True,True,0.10-0.20
True,0.10561405420728721,True,True,True,0.10-0.20
False,0.12814716260490702,True,True,True,0.10-0.20
False,0.029808608924741437,False,True,True,0.02-0.05
False,0.10278574885344588,True,True,True,0.10-0.20
False,0.002423878066181461,True,True,True,0-0.005
True,0.14030995788914785,True,True,True,0.10-0.20
False,0.03881694411748592,True,True,True,0.02-0.05
False,0.1865738567187442,True,True,True,0.10-0.20
False,0.20824895207909763,True,True,True,
False,0.04604942690016372,True,True,True,0.02-0.05
False,0.0,True,True,True,0-0.005
False,0.06518137251975988,False,True,True,0.05-0.10
False,0.17051084335427197,True,True,True,0.10-0.20
False,0.10339426043896877,True,True,True,0.10-0.20
False,0.09704123026206668,False,True,True,0.05-0.10
True,0.048454309257779264,True,True,True,0.02-0.05
False,0.12081369824463248,True,True,True,0.10-0.20
True,0.10980240785523351,True,False,False,0.10-0.20
False,0.0,True,True,True,0-0.005
False,0.12066973404123743,True,True,True,0.10-0.20
True,0.21587687028033517,True,True,True,
False,0.03681295889764606,True,True,True,0.02-0.05
False,0.0,True,True,True,0-0.005
False,0.11925306344023226,True,True,True,0.10-0.20
True,0.03714228155202187,True,True,True,0.02-0.05
False,0.10338199430041183,True,True,True,0.10-0.20
True,0.1908104744624414,True,False,True,0.10-0.20
False,0.1402098453661017,True,True,True,0.10-0.20
False,0.03662349207439832,True,True,True,0.02-0.05
True,0.0,True,True,True,0-0.005
True,0.07851613312924074,True,True,True,0.05-0.10
False,0.06649377948073745,False,True,True,0.05-0.10
False,0.01826266816020751,False,True,True,0.01-0.02
True,0.07957497756464849,True,True,True,0.05-0.10
False,0.09092373421454414,True,True,True,0.05-0.10
True,0.12561089027552616,True,True,True,0.10-0.20
True,0.17528980591496177,True,True,True,0.10-0.20
False,0.03157169758218093,True,True,True,0.02-0.05
True,0.0020744477188678625,True,True,True,0-0.005
True,0.11026522850314964,True,False,True,0.10-0.20
True,0.06849913926572043,True,False,True,0.05-0.10
False,0.08424453546742498,True,True,True,0.05-0.10
True,0.20832787747491394,True,True,True,
False,0.0077678014290209155,True,True,True,0.005-0.01
True,0.08648650076065824,True,True,True,0.05-0.10
False,0.05110093876512683,True,True,True,0.05-0.10
True,0.10842261343224309,True,True,True,0.10-0.20
True,0.005075622150490259,True,True,True,0.005-0.01
True,0.014758694226661664,True,True,True,0.01-0.02
False,0.10876118133904118,False,True,True,0.10-0.20
False,0.13733578012208017,True,True,True,0.10-0.20
False,0.014248515767777062,False,True,True,0.01-0.02
False,0.005230395752197714,True,True,True,0.005-0.01
True,0.0,True,True,True,0-0.005
False,0.03743096470280394,False,True,True,0.02-0.05
True,0.08470170692509436,True,True,True,0.05-0.10
True,0.17063868957620454,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
False,0.04928316439969978,True,True,True,0.02-0.05
False,0.1998416860209558,True,True,True,0.10-0.20
False,0.0613724825762116,True,True,True,0.05-0.10
True,0.10638336539815602,True,True,True,0.10-0.20
False,0.14306432721113194,False,True,True,0.10-0.20
False,0.0032697745832198726,True,True,True,0-0.005
False,0.12833228683249903,True,True,True,0.10-0.20
True,0.12402456722722291,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
True,0.04713171073900317,True,False,True,0.02-0.05
True,0.17465011802178712,True,True,True,0.10-0.20
True,0.0,True,False,True,0-0.005
True,0.0,True,True,True,0-0.005
False,0.03464135205552896,True,True,True,0.02-0.05
False,0.09300623948036275,True,True,True,0.05-0.10
False,0.10217994817084479,True,True,True,0.10-0.20
False,0.0494417926868153,False,True,True,0.02-0.05
False,0.13953988057585756,True,True,True,0.10-0.20
True,0.2190606557848007,True,True,True,
False,0.03187605992019167,True,True,True,0.02-0.05
True,0.0,True,True,True,0-0.005
False,0.046162239231529636,True,True,True,0.02-0.05
False,0.048335476631754457,True,True,True,0.02-0.05
True,0.0,True,True,True,0-0.005
True,0.09927386222341626,True,True,True,0.05-0.10
False,0.05936177337667641,True,True,True,0.05-0.10
True,0.032382631629946826,True,True,True,0.02-0.05
True,0.18805568421831617,True,True,True,0.10-0.20
True,0.20679651087410755,True,False,False,
False,0.11863617915697659,True,True,True,0.10-0.20
False,0.1083897091303635,True,True,True,0.10-0.20
False,0.08457409642236048,False,True,True,0.05-0.10
False,0.012020169750851305,True,True,True,0.01-0.02
False,0.11474304319354925,True,True,True,0.10-0.20
False,0.1978488816341962,True,True,True,0.10-0.20
True,0.12152244157352568,True,True,True,0.10-0.20
False,0.13730529039619246,True,True,True,0.10-0.20
True,0.17532792838903716,True,True,True,0.10-0.20
False,0.09191212055904593,False,True,True,0.05-0.10
True,0.0,True,True,True,0-0.005
False,0.0,True,True,False,0-0.005
False,0.22696336016089813,False,True,True,
False,0.11234274137315939,True,True,True,0.10-0.20
False,0.03756918523241418,True,True,True,0.02-0.05
False,0.16489025059859644,True,True,True,0.10-0.20
False,0.012464460575597833,True,True,True,0.01-0.02
True,0.0,True,True,True,0-0.005
False,0.0,False,True,False,0-0.005
True,0.0,True,False,True,0-0.005
True,0.013425103370448995,True,True,True,0.01-0.02
False,0.13923915116791855,True,True,True,0.10-0.20
True,0.17092307378039867,True,True,True,0.10-0.20
True,0.15348764797471026,True,True,True,0.10-0.20
False,0.14321437887954785,False,True,True,0.10-0.20
False,0.14630714135094072,True,True,True,0.10-0.20
False,0.09273856174460798,True,True,True,0.05-0.10
False,0.15283686974195235,True,True,True,0.10-0.20
True,0.15647190351101542,True,True,True,0.10-0.20
True,0.09947168822798307,True,True,True,0.05-0.10
False,0.078162402824619,True,True,True,0.05-0.10
True,0.053678527007069966,True,True,True,0.05-0.10
True,0.019874240414153047,True,True,True,0.01-0.02
True,0.09859313119048017,True,True,True,0.05-0.10
False,0.21949313077163907,True,True,True,
True,0.14428801139564829,True,True,True,0.10-0.20
False,0.027805075174904933,True,True,True,0.02-0.05
True,0.11236855333736057,True,True,True,0.10-0.20
True,0.14817873326409517,True,True,True,0.10-0.20
True,0.04989531568010224,True,True,True,0.02-0.05
True,0.1927884695863801,True,True,True,0.10-0.20
True,0.10504415155825611,True,True,True,0.10-0.20
False,0.08314292775484089,True,True,True,0.05-0.10
False,0.013411906582359032,False,True,True,0.01-0.02
False,0.02459641449772689,True,True,True,0.02-0.05
False,0.12036984595685724,True,True,True,0.10-0.20
False,0.13067470161471859,True,True,True,0.10-0.20
True,0.0,True,False,True,0-0.005
False,0.0,True,True,False,0-0.005
False,0.19913510072004992,False,True,True,0.10-0.20
False,0.1885970032827454,True,True,True,0.10-0.20
True,0.04795571881100361,True,True,False,0.02-0.05
False,0.07676232949112283,True,True,True,0.05-0.10
False,0.004157969728008071,True,True,True,0-0.005
True,0.03606930522422575,True,False,True,0.02-0.05
False,0.14713817774087815,True,True,True,0.10-0.20
False,0.18893818197555698,True,True,True,0.10-0.20
True,0.10572325578564885,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
False,0.09872785764859467,True,True,True,0.05-0.10
False,0.09747945994285946,True,True,True,0.05-0.10
False,0.09706537148678299,True,True,True,0.05-0.10
True,0.04637890823366787,True,True,True,0.02-0.05
True,0.0,True,True,True,0-0.005
True,0.06713473731144418,True,True,True,0.05-0.10
False,0.18818876434411874,True,True,True,0.10-0.20
True,0.10454332093095167,True,True,True,0.10-0.20
True,0.1417051117444911,True,True,True,0.10-0.20
True,0.1370694691220827,True,True,True,0.10-0.20
False,0.09744985923571636,True,True,True,0.05-0.10
True,0.1031743625787383,True,True,True,0.10-0.20
False,0.004607583123310422,True,True,True,0-0.005
True,0.044857732452288857,True,True,True,0.02-0.05
False,0.14362554521550414,True,True,True,0.10-0.20
False,0.11238605737845171,True,True,True,0.10-0.20
True,0.15919115831733943,True,True,True,0.10-0.20
True,0.13532367413931487,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
True,0.04647477508408214,True,True,True,0.02-0.05
False,0.07004762215339683,True,True,True,0.05-0.10
False,0.16106990719183076,True,True,True,0.10-0.20
True,0.019220390537465052,True,False,True,0.01-0.02
True,0.024264729793938324,True,False,True,0.02-0.05
True,0.17212707482145828,True,True,True,0.10-0.20
True,0.04126100807866768,True,True,True,0.02-0.05
False,0.19962412452241332,True,True,True,0.10-0.20
False,0.1796615549710267,True,True,True,0.10-0.20
True,0.09207696239134984,True,True,True,0.05-0.10
False,0.12021290411989638,True,True,True,0.10-0.20
True,0.12236109368288749,True,True,True,0.10-0.20
False,0.09487397826396157,True,True,True,0.05-0.10
True,0.1623085912384544,True,True,True,0.10-0.20
True,0.1417568686009235,True,True,True,0.10-0.20
False,0.06036938495725302,True,True,True,0.05-0.10
False,0.13212707215722924,True,True,True,0.10-0.20
True,0.03258919734623322,True,True,True,0.02-0.05
True,0.0,True,True,True,0-0.005
False,0.03398695350446478,False,True,True,0.02-0.05
False,0.01970671397316042,True,True,True,0.01-0.02
False,0.1293200320866101,True,True,True,0.10-0.20
False,0.06829793971043786,False,True,True,0.05-0.10
True,0.12366159151028137,True,True,True,0.10-0.20
False,0.17360728933701677,True,True,True,0.10-0.20
True,0.1302881976150322,True,False,True,0.10-0.20
True,0.0991820961076166,True,True,True,0.05-0.10
False,0.12387000188126722,True,True,True,0.10-0.20
False,0.06474029803638702,True,True,True,0.05-0.10
