K,n_per_facility,sigma,heterogeneity,is_universal,confound_type,n_mode,r2_lofo,protocol_says_universal,bootstrap_a_ci_lo,bootstrap_a_ci_hi,bootstrap_a_stable,obs_sigma_hat,obs_hetero_hat,perm_pvalue,perm_says_universal,perm_correct,correct,scenario_id
15,69,0.2967674620746935,1.8067047772395264,True,clustered,unequal,0.9140698855409359,True,-0.4529309834182481,-0.43675142688726504,True,0.2965663061216201,0.0268383748645304,0.69,True,True,True,clustered_1595
17,100,0.27582188275562275,1.8947659409674669,True,clustered,unequal,0.9258000048389522,True,-0.4551230044068823,-0.43926250986120335,True,0.277110255774127,0.019059689262310702,0.2,True,True,True,clustered_1596
14,19,0.19552738345324083,0.23783959916921016,False,clustered,unequal,0.8785327419231956,True,-0.4395955593466582,-0.40619073603594935,True,0.2959624004311776,0.025810315208019477,0.01,False,True,False,clustered_1597
2,88,0.3554814458224306,2.2304455508154324,False,clustered,unequal,-4.285767145037873,False,-2.1246592113228426,0.1707735252851223,False,9.110822090218365,0.8345132546931188,0.01,False,True,True,clustered_1598
15,83,0.5164413365694877,0.029331190680526475,True,clustered,unequal,0.7747751273664062,True,-0.45380957659193705,-0.42850435344303783,True,0.5194826900770478,0.033552307919130775,0.89,True,True,True,clustered_1599
6,76,0.30196441756838777,2.060892758968358,True,clustered,equal,0.9224975514215206,True,-0.4562029887893127,-0.4436828464025724,True,0.29496222982075976,0.006913672000241091,0.79,True,True,True,clustered_1600
16,58,0.4830557519787714,0.999603411861701,True,clustered,equal,0.8005509536381405,True,-0.4600203541909408,-0.424791385155507,True,0.4815942412475688,0.038702302382526796,0.03,False,False,True,clustered_1601
2,78,0.5078550999417425,2.7965409973243025,False,clustered,unequal,-7.071527658093455,False,-1.5677326766963504,-0.4329633120503354,True,4.564435067057662,0.567384682323008,0.01,False,True,True,clustered_1602
14,52,0.34669200853037885,1.8318669462019597,True,clustered,unequal,0.8944649688226178,True,-0.4682675544258577,-0.4495107466735148,True,0.3409139776076551,0.03714866361497425,0.78,True,True,True,clustered_1603
20,7,0.5712934977056471,0.253257569003969,True,clustered,equal,0.7548264107586373,True,-0.5485826269201528,-0.4329493948279345,True,0.5495291110299395,0.12298185637530205,0.66,True,True,True,clustered_1604
18,59,0.5256662183399355,2.246393118149888,False,clustered,unequal,-0.15666623999249607,False,-0.12824880473317424,0.9384873846585066,False,12.598836638001918,0.777420414810586,0.01,False,True,True,clustered_1605
17,60,0.13156547847763705,1.4544994377182516,False,clustered,equal,0.6544230189337553,True,-0.49442273336776,-0.4252142378785665,True,1.0504755263415286,0.01734630801314497,0.01,False,True,False,clustered_1606
20,18,0.5048883865956149,0.5408283543297359,True,clustered,unequal,0.7645262416206076,True,-0.4539789824241634,-0.42637960280474513,True,0.5173431609214342,0.06624401727239092,0.95,True,True,True,clustered_1607
7,86,0.4633053937805798,2.1383259669478645,True,clustered,equal,0.8133385528649291,True,-0.47092753909717733,-0.43565529370421957,True,0.48306360653181374,0.027210874899636094,0.73,True,True,True,clustered_1608
4,11,0.16670962443853754,2.802303078913255,False,clustered,equal,0.06242712432010655,True,-0.6381559031350899,-0.3826995445211636,True,1.003269322320525,0.0765676648173522,0.01,False,True,False,clustered_1609
15,29,0.09502325331200487,2.448234683727317,False,clustered,unequal,-0.29040339456694975,False,-0.27848295260785716,0.5587264175503179,False,7.108886001079964,0.5931274720546851,0.01,False,True,True,clustered_1610
2,68,0.09118801462339096,1.022456294280361,True,clustered,equal,0.990573707958028,True,-0.4585694509220957,-0.4466239523007915,True,0.07998987383437302,0.005972749310652337,0.02,False,False,True,clustered_1611
7,71,0.09356987969486663,2.023629056455482,True,clustered,equal,0.991471735141416,True,-0.45612370305813726,-0.44854307403988214,True,0.09213002135534193,0.005593130711599297,0.1,True,True,True,clustered_1612
18,100,0.38002592636608085,2.864595058424311,False,clustered,unequal,0.25004679718829725,True,-0.573394405622998,-0.45857473727124853,True,1.6629842717231254,0.09170330131027583,0.01,False,True,False,clustered_1613
6,72,0.5002107502521915,0.3112079048764065,True,clustered,equal,0.80464183753119,True,-0.4850692680151928,-0.4327745370745026,True,0.500791959385522,0.032537664936133255,0.46,True,True,True,clustered_1614
17,44,0.08829589200748694,0.03725776336990916,True,clustered,equal,0.9921083933458503,True,-0.45218595153378965,-0.4455844633331369,True,0.08929968862463676,0.007208957546889165,0.63,True,True,True,clustered_1615
18,93,0.3206783755469473,2.313891885516063,True,clustered,equal,0.9051649608190311,True,-0.45217644550331937,-0.43617693373681893,True,0.32321178658388366,0.01810552950535678,0.12,True,True,True,clustered_1616
14,59,0.4379177067430786,1.520588170116953,False,clustered,equal,0.660292146026467,True,-0.7968943922038457,-0.5856390211892768,True,0.948099162436627,0.17110564282248877,0.01,False,True,False,clustered_1617
18,64,0.47931953719585296,1.8531082495517108,False,clustered,equal,0.005978832105748677,True,-1.0765150062458904,-0.6027234932289289,True,4.721324200314622,0.43104563082809516,0.01,False,True,False,clustered_1618
20,14,0.5089455801609675,0.34111745061821785,True,clustered,equal,0.7468174814177477,True,-0.5031452113158439,-0.4457359069796199,True,0.5588672567521032,0.07792906660472372,0.36,True,True,True,clustered_1619
2,73,0.43199016697038445,0.675782255302671,False,clustered,unequal,-1.6457888201025206,False,-0.4746386095160835,-0.12324034980104942,True,1.2913380586716352,0.17569912985751698,0.01,False,True,True,clustered_1620
16,34,0.411078002656234,0.14807800809468685,True,clustered,unequal,0.8482719876125815,True,-0.45106494331458113,-0.4266552467567714,True,0.40016454393531575,0.036822581534633525,0.98,True,True,True,clustered_1621
15,30,0.4893466917560593,2.84287786337483,True,clustered,unequal,0.8058093455052155,True,-0.46978336891131317,-0.4234229718077853,True,0.47683577987212844,0.06994896420759095,0.03,False,False,True,clustered_1622
5,11,0.23019931018156065,1.048027830190728,True,clustered,equal,0.9291789650226855,True,-0.4664424238588338,-0.4198044273767462,True,0.22348921895489446,0.03445263906924772,0.02,False,False,True,clustered_1623
3,87,0.26397435007118686,1.8835377854036697,False,clustered,unequal,0.6595822741611818,True,-0.4588210802697428,-0.174101376070556,True,0.46193227320239033,0.1310978889708769,0.01,False,True,False,clustered_1624
17,30,0.11720926367658163,1.3764565110643554,False,clustered,equal,0.11997744019247591,True,-1.021803241936654,-0.6638723411895608,True,3.5812351725403393,0.256917430424565,0.01,False,True,False,clustered_1625
4,37,0.579938213049219,1.3892214097710749,True,clustered,unequal,0.7103408551951336,True,-0.4457658793500864,-0.3332659354143131,True,0.5965970486553812,0.29525560936287243,0.42,True,True,True,clustered_1626
14,40,0.2681979327821781,1.691903927747993,True,clustered,equal,0.9274510675641124,True,-0.46626235583605663,-0.44344352968429784,True,0.2648245205939884,0.023478306581002882,0.82,True,True,True,clustered_1627
9,72,0.35352576803282265,1.6618865249952783,True,clustered,equal,0.868487131966987,True,-0.4648654170244889,-0.4325059566433677,True,0.36188391943844667,0.024684997220718218,0.08,True,True,True,clustered_1628
2,93,0.3027042314305497,2.7879755913705173,False,clustered,equal,-1.6551145148083442,False,-0.9809593420823675,-0.4626152038042435,True,2.1991991967680757,0.2591720691390618,0.01,False,True,True,clustered_1629
19,40,0.18800977560941562,1.1997038360833172,True,clustered,unequal,0.9648423338406946,True,-0.4519279593463865,-0.44230341548209456,True,0.1860185604362952,0.01193383196362384,0.9,True,True,True,clustered_1630
11,6,0.27534283704745316,0.25621314362776326,False,clustered,equal,0.7832168206687592,True,-0.4579705642791014,-0.3487848704959704,True,0.40542463276444923,0.07815007917804194,0.01,False,True,False,clustered_1631
2,78,0.3052325951586048,1.8234912141243,True,clustered,unequal,0.9119186256106283,True,-0.4532819939789365,-0.4389586741299419,True,0.2800333553185737,0.007161659924497327,0.62,True,True,True,clustered_1632
12,68,0.13918534489773005,1.7222728308759812,True,clustered,equal,0.9801424684764712,True,-0.45088455742205713,-0.4416585453648121,True,0.13638378438196663,0.008355377158603208,0.2,True,True,True,clustered_1633
16,69,0.3194889582373889,1.018350050184416,False,clustered,equal,-0.007103313394986044,False,-0.41590427692662935,-0.25590710682261764,True,1.9145146809902593,0.12942968468551494,0.01,False,True,True,clustered_1634
20,65,0.09910182162767509,0.9483090124048389,False,clustered,unequal,0.24251117625809337,True,-0.5954935681965653,-0.4730064986643485,True,1.634313698092977,0.10917575796282951,0.01,False,True,False,clustered_1635
20,7,0.1966656756894642,2.472855587312728,False,clustered,equal,-0.11400782480598637,False,-0.3972233994842441,0.7390668889161048,False,7.252035517961776,0.6883362419514933,0.01,False,True,True,clustered_1636
6,36,0.37172967483662245,2.3616968533728735,True,clustered,unequal,0.8728079312884608,True,-0.47836558319008604,-0.4411371254110193,True,0.37898112068940915,0.024370849766573572,0.85,True,True,True,clustered_1637
3,69,0.22653285031204418,2.820480479270692,True,clustered,unequal,0.9503890567287515,True,-0.44697010066620585,-0.42969247024387003,True,0.1964975975375278,0.019177013643783884,0.62,True,True,True,clustered_1638
10,16,0.4308186818233282,2.4729826466439864,False,clustered,unequal,-0.47231531623183454,False,-0.4911714684776522,1.8526514255310056,False,11.07896034779675,0.6696507265265059,0.01,False,True,True,clustered_1639
14,61,0.22585663525122135,1.0439928691879374,False,clustered,equal,0.5030906015363261,True,-0.5379971698937717,-0.46598260794129737,True,0.9754229840859931,0.06599935812236084,0.01,False,True,False,clustered_1640
19,5,0.08596906491450423,0.886810013090952,True,clustered,equal,0.9941060654559012,True,-0.45530396494807424,-0.44427049507939026,True,0.07478464504357113,0.017924444431120526,0.95,True,True,True,clustered_1641
8,44,0.43128702365075655,1.355232174184322,False,clustered,equal,0.09764685554610009,True,-0.6546039511383754,-0.41144642324369896,True,1.8564669408397731,0.13303718979224038,0.01,False,True,False,clustered_1642
15,21,0.5877825911167962,0.4155876567569259,False,clustered,unequal,0.44846294308846,True,-0.5771762813053728,-0.46304988701682,True,1.0935555070484229,0.1293425005465684,0.01,False,True,False,clustered_1643
18,72,0.3041822369458596,1.5860967396855508,False,clustered,equal,0.2427628857056332,True,-0.7306572434187119,-0.5547803544949655,True,1.8707719525431716,0.16768106149671488,0.01,False,True,False,clustered_1644
11,62,0.48610261780126396,0.5425527837185432,True,clustered,equal,0.8113565036203353,True,-0.4650248140879412,-0.44050076690144196,True,0.48876553275007517,0.02083890412760567,0.57,True,True,True,clustered_1645
19,93,0.38889967973168704,1.1019205524969315,True,clustered,unequal,0.8601593381817524,True,-0.46330634254296726,-0.44451589374746747,True,0.39336117730927433,0.02999499841539902,0.16,True,True,True,clustered_1646
19,62,0.2629877363689358,1.5697707844119897,False,clustered,equal,0.12658742971376435,True,-0.5055135103805511,-0.4045619183096963,True,1.7475050046783596,0.07625719599674283,0.01,False,True,False,clustered_1647
13,65,0.5993598470679831,0.9505625502577303,True,clustered,equal,0.722714032502844,True,-0.46000064456395784,-0.43281961805455144,True,0.5921121368327539,0.023209295725029163,0.06,True,True,True,clustered_1648
14,98,0.2733938192708503,0.5353100455276874,False,clustered,equal,0.5222904232073187,True,-0.6928187591460357,-0.5514438217601628,True,1.042877109682312,0.13119699929534354,0.01,False,True,False,clustered_1649
12,91,0.5227324403440795,2.7667843088736976,True,clustered,equal,0.7800918915862595,True,-0.460502389717382,-0.43588354041534083,True,0.5206900103184803,0.023296837515084795,0.86,True,True,True,clustered_1650
11,95,0.08734138952947393,2.0277194943940096,True,clustered,unequal,0.9919772313423489,True,-0.4552231600211145,-0.45019558582001146,True,0.08847148934923624,0.005395389346560928,0.9,True,True,True,clustered_1651
2,12,0.41422496404524506,1.2932885155439058,True,clustered,unequal,-0.10457574411202408,False,-0.44281691951073376,-0.25344911508577933,True,0.44917933385208336,0.08822441045123194,0.07,True,True,False,clustered_1652
19,99,0.5686638397954625,1.6424416458402666,False,clustered,equal,0.1751542326457991,True,-0.39156772518415434,-0.31551365341980075,True,1.2494777433910924,0.07420036060864565,0.01,False,True,False,clustered_1653
7,14,0.24297155814113958,2.688949210471998,False,clustered,equal,0.8324045637812119,True,-0.3923784313964359,-0.2966793236155903,True,0.35173620838906794,0.06417253313990394,0.01,False,True,False,clustered_1654
13,9,0.08338071976293024,0.7835144775412655,True,clustered,equal,0.990518836103116,True,-0.45390246689111186,-0.43924456375549714,True,0.08475747380159741,0.019048841125413035,0.5,True,True,True,clustered_1655
20,70,0.08062448572541646,1.9851700545384288,False,clustered,equal,0.19665734239717447,True,-0.6752909124897541,-0.4912487832334709,True,1.8798012645902002,0.1661466542085218,0.01,False,True,False,clustered_1656
14,34,0.19386174983081572,1.2986680634892576,False,clustered,unequal,-0.15649431747647302,False,-0.23675060200353507,-0.05994466105165601,True,2.098424074292789,0.16534044713197385,0.01,False,True,True,clustered_1657
7,32,0.20087354368219285,0.340671255098174,False,clustered,unequal,0.9300882987701455,True,-0.4650570874687128,-0.4263433283592346,True,0.23951528200719435,0.024756097024548455,0.01,False,True,False,clustered_1658
10,8,0.43886859839703435,2.173940345170236,True,clustered,equal,0.8212679367331537,True,-0.5039536345809454,-0.37855300067246944,True,0.3798137499909322,0.0995655644201513,0.18,True,True,True,clustered_1659
7,25,0.5687846420266671,1.3767946733989573,True,clustered,unequal,0.7459067078098924,True,-0.47368355985358096,-0.3822767465898455,True,0.5865933988499024,0.06584623257385935,0.35,True,True,True,clustered_1660
2,54,0.48122199862787174,1.050111358502654,True,clustered,unequal,0.7961487098139268,True,-0.44936605264539536,-0.44522579993747774,True,0.472326772937279,0.0020701263539586734,0.85,True,True,True,clustered_1661
11,32,0.07715624624864678,2.107544380048348,False,clustered,equal,0.8172047804797172,True,-0.523122658064525,-0.455635842923576,True,0.5493488295126976,0.03797488245571643,0.01,False,True,False,clustered_1662
15,30,0.3745916776347827,1.2174574148294626,True,clustered,unequal,0.868126179980991,True,-0.46338300500299257,-0.4343775823860011,True,0.3811405250869256,0.03245050186629742,0.67,True,True,True,clustered_1663
19,87,0.4569703897798708,1.2571891627421503,True,clustered,equal,0.820364472904727,True,-0.4625771765353248,-0.4388362182542215,True,0.46014463823504287,0.02608836084544293,0.62,True,True,True,clustered_1664
16,13,0.19138065599764137,0.6671489949266636,True,clustered,unequal,0.9623672961252755,True,-0.4677736076187923,-0.4358707995201525,True,0.18556428595101473,0.06799204359245814,0.29,True,True,True,clustered_1665
10,24,0.05690534569035757,2.886830443778938,True,clustered,unequal,0.996934341528404,True,-0.4514810179638226,-0.4422721595632406,True,0.05351082473952851,0.007034598261363578,0.16,True,True,True,clustered_1666
12,75,0.551949879944143,0.015621752720019533,False,clustered,unequal,0.759841939488468,True,-0.47155139524564194,-0.43084506097233527,True,0.5446425737853591,0.04284552386358058,0.33,True,False,False,clustered_1667
8,39,0.18005040013651297,0.6668581083800749,True,clustered,equal,0.9672100535947654,True,-0.45462209254990715,-0.4404270456888121,True,0.17751401570896647,0.01120259977245402,0.72,True,True,True,clustered_1668
